file,class,Lmax,J_leak,EQE_100,Eplateau,noiseL,offL,L_min_trust
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d12_p8_jvl_s1_eval.csv,reliable,4743.46,0.00217,7.135259456111145,6.76,1.5942871852068217,-0.415478181636127,16.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d13_p1_jvl_s1_eval.csv,reliable,4979.02,0.00685,6.264901544806085,6.51,3.399349268775054,-2.5400590321815426,34.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d13_p2_jvl_s1_eval.csv,reliable,4899.48,0.0061,6.451746888265201,6.635,1.6200374297858622,-2.133044407160473,16.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d13_p3_jvl_s1_eval.csv,reliable,4945.06,0.00685,6.227200648026125,6.525,2.2481354936448605,-2.7435626674329128,22.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d13_p4_jvl_s1_eval.csv,leaky,4966.3,0.01388,5.9029375884857975,6.4350000000000005,3.1851724072060974,3.62542712669889,32.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d13_p5_jvl_s1_eval.csv,reliable,4732.48,0.00688,6.356915280068436,6.5600000000000005,1.7880309378217385,-4.205790323450377,18.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d13_p6_jvl_s1_eval.csv,leaky,4813.82,0.0102,6.111760197334227,6.545,1.1167025396028307,-3.4068362280204187,11.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d13_p7_jvl_s1_eval.csv,reliable,4735.28,0.0072,6.237411216910893,6.59,5.86663141941604,-1.1908861222042746,59.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d13_p8_jvl_s1_eval.csv,reliable,4743.3,0.0063,6.778519529922096,6.715,1.871823473866028,-2.99983179008514,19.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d21_p1_jvl_s1_eval.csv,leaky,4871.91,0.01968,6.221650803050645,6.355,2.9233917176378434,5.949959540756922,29.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d21_p2_jvl_s1_eval.csv,reliable,4865.54,0.0099,6.1488129706229655,6.5,2.763681003752454,-1.6383937756916205,28.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d21_p4_jvl_s1_eval.csv,reliable,4730.87,0.00602,7.222630558066692,6.725,2.8274283517407803,1.5364831771527634,28.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d21_p5_jvl_s1_eval.csv,reliable,4886.12,0.006,7.064967723896626,6.78,1.989197613316973,2.610455671800271,20.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d21_p6_jvl_s1_eval.csv,reliable,4858.98,0.00537,6.956408276410376,6.85,3.3077112027935707,3.2062402609499068,33.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d21_p7_jvl_s1_eval.csv,reliable,4832.95,0.00967,6.916550752161299,6.615,2.010279501061778,6.6790060146464905,20.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d21_p8_jvl_s1_eval.csv,reliable,4853.63,0.00602,6.581557269456853,6.605,1.5502006486015358,-3.018092170186026,16.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d22_p1_jvl_s1_eval.csv,reliable,4760.66,0.00907,6.566775505149673,6.74,1.707545435686135,-3.0494538670284936,17.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d22_p2_jvl_s1_eval.csv,reliable,4738.78,0.0057,6.461064593347694,6.795,5.108949000071056,-1.3405029003410238,51.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d22_p3_jvl_s1_eval.csv,reliable,4836.21,0.00545,6.9494897047797375,6.855,4.3851995866761975,-7.509958184506663,44.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d22_p4_jvl_s1_eval.csv,reliable,4757.91,0.00615,7.075435483704552,6.95,2.677325843292416,-0.4076385360724942,27.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d22_p5_jvl_s1_eval.csv,reliable,4811.28,0.0068,7.59963972622747,6.965,2.5667954055306343,1.5364844082206823,26.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d22_p6_jvl_s1_eval.csv,reliable,4760.95,0.0069,6.664721500789517,6.865,3.3676213166782367,-1.5364855274613132,34.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d22_p7_jvl_s1_eval.csv,reliable,4733.05,0.00738,6.6839108797712585,6.84,3.091159777901446,3.198392670905544,31.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d22_p8_jvl_s1_eval.csv,reliable,4743.22,0.0066,6.631176300493505,6.905,1.954254917885881,-1.160202289043989,20.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d23_p1_jvl_s1_eval.csv,reliable,4993.5,0.00792,6.348211487290474,6.82,1.622088722934686,-4.462060736889522,16.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d23_p2_jvl_s1_eval.csv,reliable,4983.98,0.0078,6.909176926365645,6.75,1.9308448420368316,-10.597388748752143,19.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d23_p3_jvl_s1_eval.csv,reliable,4980.02,0.00667,7.186903824190165,6.86,0.6400350978881942,1.2964089417115168,6.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d23_p4_jvl_s1_eval.csv,reliable,5015.1,0.00735,6.931954212911629,6.91,0.8640199199899852,1.2813347372817845,9.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d23_p5_jvl_s1_eval.csv,reliable,4841.09,0.0073,6.73579635304913,6.975,2.030065373464955,-0.1582822848329867,20.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d23_p6_jvl_s1_eval.csv,reliable,4891.38,0.00595,6.808665376620116,6.994999999999999,1.6009171471479873,-1.273796036771135,16.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d23_p7_jvl_s1_eval.csv,reliable,4850.95,0.00788,6.222617905642231,6.720000000000001,3.744256233534153,-7.899047473493484,37.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d23_p8_jvl_s1_eval.csv,reliable,4852.19,0.00847,6.330802587818524,6.785,2.882834759475562,-3.248562184014746,29.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d24_p1_jvl_s1_eval.csv,reliable,5011.57,0.00622,6.2867898842681775,6.645,3.258581763091017,-7.78598992076835,33.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d24_p2_jvl_s1_eval.csv,reliable,4967.58,0.00738,5.925578295832687,6.59,3.013274979779455,-5.261009842408986,30.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d24_p3_jvl_s1_eval.csv,reliable,4973.88,0.00517,6.974046735435917,6.845000000000001,3.283268172182226,-0.9195450402918008,33.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d24_p4_jvl_s1_eval.csv,reliable,5010.62,0.0064,6.727588903681683,6.79,3.972032051584611,-0.3165651829686665,40.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d24_p5_jvl_s1_eval.csv,leaky,5001.91,0.0415,5.505981781989064,6.4350000000000005,1.6741700539374735,-7.409121524800051,17.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d24_p6_jvl_s1_eval.csv,reliable,5077.57,0.00595,6.730239346616363,6.75,2.187246014607012,2.562666776853263,22.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d24_p8_jvl_s1_eval.csv,reliable,5771.48,0.0087,5.993644755655641,6.61,3.978666418108831,-3.4972899108243216,40.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d31_p1_jvl_s1_eval.csv,reliable,3906.26,0.00612,6.537451666400341,6.640000000000001,2.612368823940036,1.4746733378235353,26.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d31_p2_jvl_s1_eval.csv,reliable,3934.51,0.00558,7.12520187452368,6.705,1.9788696385956048,-0.8056072414338443,20.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d31_p3_jvl_s1_eval.csv,reliable,3898.34,0.00573,6.820190164465369,6.57,1.5770812361427808,-2.464616130941748,16.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d31_p6_jvl_s1_eval.csv,reliable,3703.98,0.00612,6.65613144260516,6.575,2.662725524326484,-3.256568269803454,27.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d31_p7_jvl_s1_eval.csv,reliable,3745.94,0.00627,6.322462960143073,6.565,2.8917226020001734,-3.2838790868001717,29.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d31_p8_jvl_s1_eval.csv,reliable,3792.97,0.00605,6.560681123323156,6.63,0.5502880024890462,4.615180199647927,6.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d32_p1_jvl_s1_eval.csv,reliable,3664.6,0.0024,7.226955873251403,6.805,1.076851457809466,-0.7782988229577236,11.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d32_p2_jvl_s1_eval.csv,reliable,3636.5,0.0022,7.338890418501655,6.88,2.171140876296449,0.1911613667344521,22.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d32_p3_jvl_s1_eval.csv,reliable,3615.14,0.00237,7.343206651259942,6.84,0.7189311542387631,4.7312331121275415,7.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d32_p4_jvl_s1_eval.csv,reliable,3567.86,0.00185,6.716983891123561,6.76,2.0218446037458446,-1.98670853069776,20.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d32_p5_jvl_s1_eval.csv,reliable,3556.58,0.0017,7.101147672916996,6.76,3.7352861782098903,4.150933810838002,37.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d32_p6_jvl_s1_eval.csv,reliable,3602.54,0.00213,7.732954499839177,6.85,1.952872371762585,2.082290458538952,20.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d32_p7_jvl_s1_eval.csv,reliable,3606.24,0.00195,7.413969853739532,6.79,1.1119942421146274,2.5328881270200685,11.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d32_p8_jvl_s1_eval.csv,reliable,3587.43,0.003,7.267967683953228,6.73,0.5231050158655652,1.2084129125923395,5.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d33_p1_jvl_s1_eval.csv,reliable,4055.64,0.00688,7.1612109627289655,6.7,0.598033290523749,-2.2568445430517707,6.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d33_p2_jvl_s1_eval.csv,reliable,4032.3,0.00665,6.6942806653205,6.62,2.6177164973456417,-3.620217343672661,26.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d33_p3_jvl_s1_eval.csv,reliable,3969.08,0.00625,7.027026052466856,6.69,1.8888852552737767,3.931278524378623,19.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d33_p4_jvl_s1_eval.csv,reliable,3753.85,0.0068,6.579737744306233,6.66,1.2325168876162749,-2.4818660629248672,12.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d33_p5_jvl_s1_eval.csv,leaky,3954.72,0.01128,6.2430898707010565,6.505,1.0744264058628048,-2.7135078331359352,11.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d33_p6_jvl_s1_eval.csv,reliable,3980.45,0.00643,6.1364344574015615,6.62,1.7382948745266555,-3.772434934084282,17.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d33_p7_jvl_s1_eval.csv,reliable,3998.39,0.00755,6.68,6.605,2.675178182364125,-5.863816139599558,27.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d34_p1_jvl_s1_eval.csv,reliable,4128.68,0.00607,6.610369100446303,6.71,2.2438995987351893,2.6142349226035524,22.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d34_p2_jvl_s1_eval.csv,reliable,4129.75,0.00643,6.36705606665833,6.64,1.7587884573486272,-2.1641890565817845,18.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d34_p4_jvl_s1_eval.csv,reliable,5087.87,0.0083,6.440581836603104,6.6,0.9055915183820116,-2.759837949349408,9.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d34_p5_jvl_s1_eval.csv,reliable,4561.43,0.00625,6.4063565860941445,6.6,1.737492862741082,-3.051047417647054,17.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d34_p6_jvl_s1_eval.csv,reliable,4372.28,0.00582,6.704860783895284,6.65,2.49564709952024,-4.837989013681015,25.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d34_p7_jvl_s1_eval.csv,reliable,4235.32,0.00575,7.221334222532565,6.7,1.3385148115716756,-3.9246562204282736,13.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d34_p8_jvl_s1_eval.csv,reliable,4278.99,0.0061,6.428300570016966,6.73,4.214539366574375,-1.8928399392251545,42.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d41_p1_jvl_s1_eval.csv,reliable,3943.15,0.00155,6.2915323254574735,6.635,2.076126709511704,-5.127223035411593,21.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d41_p2_jvl_s1_eval.csv,reliable,3939.09,0.0025,6.747447306475688,6.585,3.3522339451567875,-0.0819261156718721,34.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d41_p3_jvl_s1_eval.csv,reliable,3864.19,0.00208,7.11,6.725,3.6964611500220697,0.259433299673911,37.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d41_p4_jvl_s1_eval.csv,reliable,3861.96,0.00335,7.448390921202462,6.755,1.9554249163028423,2.430477200649137,20.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d41_p5_jvl_s1_eval.csv,reliable,3876.79,0.00152,6.474903941932666,6.56,3.710741777242591,-5.639255255826405,37.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d41_p6_jvl_s1_eval.csv,reliable,3893.07,0.00263,6.550088266269784,6.59,2.796716727239577,0.2116424949612813,28.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d41_p7_jvl_s1_eval.csv,reliable,3938.52,0.0014,6.839351346724937,6.5600000000000005,4.583467881247835,1.1196588179970777,46.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d41_p8_jvl_s1_eval.csv,reliable,3905.46,0.00145,6.653580836478046,6.625,2.928145939626626,0.1911612968746032,29.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d42_p3_jvl_s1_eval.csv,reliable,3998.01,0.00617,7.233919797184356,6.82,1.5278066155666945,5.366167099671943,15.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d42_p4_jvl_s1_eval.csv,leaky,3946.15,0.024,5.530624422351305,6.29,1.3556513518395616,-1.9320926239214875,14.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d42_p5_jvl_s1_eval.csv,leaky,3905.12,0.01847,5.9552398225050736,6.375,2.2582481778243984,3.673025526616823,23.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d42_p6_jvl_s1_eval.csv,reliable,3863.91,0.0074,6.754542329249441,6.58,2.955364683434494,3.9802485654151503,30.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d42_p7_jvl_s1_eval.csv,reliable,3910.17,0.0068,6.5138811150616185,6.585,1.3040220675278702,2.3144129756118,13.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d42_p8_jvl_s1_eval.csv,reliable,3911.38,0.00692,6.572065767951159,6.605,1.9841024994336915,0.068271866995567,20.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p1_jvl_s1_eval.csv,reliable,4290.12,0.0019,7.537029125760731,7.03,3.719220603347178,3.620216786056975,37.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p1_jvl_s2_eval.csv,leaky,4496.89,0.01062,6.396191530936123,6.59,1.5993452397750283,-0.5493195378294881,16.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p2_jvl_s1_eval.csv,reliable,4231.75,0.00255,7.696646365546996,7.05,2.8358746611492536,3.0642798988293665,28.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p3_jvl_s1_eval.csv,reliable,4205.98,0.0028,7.148758919579724,7.03,2.4262200426990703,4.169531493742287,24.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p3_jvl_s2_eval.csv,reliable,4501.96,0.0065,6.759367487292948,6.74,1.5171486107285623,-2.5612849280456964,15.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p4_jvl_s1_eval.csv,reliable,3979.78,0.00195,7.058954517762068,6.97,4.045486602668287,-1.3964635102187428,40.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p4_jvl_s2_eval.csv,reliable,4480.12,0.00645,6.889456497934472,6.74,3.2915881997942518,-3.6731622160625146,33.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p5_jvl_s1_eval.csv,reliable,4239.77,0.00282,6.294331778616186,6.8100000000000005,2.938465522412218,-7.66401556167858,29.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p5_jvl_s2_eval.csv,reliable,4428.34,0.0066,7.212920994578682,6.73,2.5481954496209926,3.249590191225603,25.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p6_jvl_s1_eval.csv,reliable,4320.75,0.0026,6.829887819552333,6.91,0.8930741124751604,-1.058930400970404,9.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p6_jvl_s2_eval.csv,reliable,4473.29,0.0065,6.063673423046726,6.48,1.7125557033762413,-7.101453468731103,17.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p7_jvl_s1_eval.csv,reliable,4331.74,0.0019,6.69875191600781,7.0,2.8085417407484075,-1.8332724266036973,28.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p8_jvl_s1_eval.csv,leaky,4187.37,0.01038,6.652815335267255,6.88,2.0245310485542,0.6883038258900727,20.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d43_p8_jvl_s2_eval.csv,leaky,5172.04,0.01473,6.080675380646968,6.425000000000001,3.3120982002994115,-3.448140566568084,33.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d44_p1_jvl_s1_eval.csv,leaky,4478.26,0.01005,6.538036435395421,6.64,4.058967147736063,3.812148011617023,41.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d44_p3_jvl_s1_eval.csv,reliable,4455.24,0.00643,6.51214341610004,6.83,2.3651602530633458,-4.646050825332863,24.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d44_p4_jvl_s1_eval.csv,reliable,4444.53,0.00643,6.175016834391837,6.65,2.7154673126269406,-4.440888720776221,27.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d44_p5_jvl_s1_eval.csv,reliable,4413.87,0.00672,6.854124510854716,6.75,1.5583974215994818,3.593741680707418,16.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d44_p6_jvl_s1_eval.csv,reliable,4465.4,0.00643,6.482399327470926,6.66,4.060372267650229,0.8802361020214788,41.0
2022-11-23_3T-IrMDQ-40nm-2nd-2nd_d44_p8_jvl_s1_eval.csv,leaky,5264.95,0.01682,6.206244560287044,6.44,2.71236187631934,0.3706255124997372,27.0
2022-11-26_ex-back_d7_p2_jvl_s1_eval.csv,leaky,1116.92,36.5425,,,,,
2022-11-26_ex-back_d7_p4_jvl_s1_eval.csv,leaky,1568.01,57.2225,,,,,
2022-11-26_ex_back-d4_p2_jvl_s1_eval.csv,leaky,148.17,42.835,0.0575751973068045,,,,
2022-11-26_ex_d3_p3_jvl_s1_eval.csv,dead,0.0,8.125,,,,,
2022-11-26_ex_d3_p4_jvl_s1_eval.csv,leaky,993.0,36.43,0.1117751538203747,0.56,1.343374235009486e-15,-10.844113398011304,0.0
2022-11-26_ex_d4_p1_jvl_s1_eval.csv,leaky,2257.23,45.81,,,,,
2022-11-26_ex_d4_p3_jvl_s1_eval.csv,leaky,1474.63,34.83,0.1669589188811454,0.495,0.0,-33.08731514317103,0.0
2022-11-26_ex_d4_p4_jvl_s1_eval.csv,leaky,118.71,26.5775,0.0847913587343,,,,
2022-11-26_ex_d5_p1_jvl_s1_eval.csv,leaky,758.09,33.615,0.0279321020151526,,,,
2022-11-26_ex_d5_p2_jvl_s1_eval.csv,leaky,207.23,24.515,0.1112781353316592,,,,
2022-11-26_ex_d5_p3_jvl_s1_eval.csv,leaky,911.97,34.145,,,,,
2022-11-26_ex_d5_p4_jvl_s1_eval.csv,leaky,523.31,36.6375,0.0916203233724091,0.31,0.0,0.0,0.0
2022-11-26_ex_d6_p1_jvl_s1_eval.csv,leaky,1242.27,42.1425,0.0854331774162646,0.5,0.0,0.0,0.0
2022-11-26_ex_d6_p2_jvl_s1_eval.csv,dead,0.0,34.235,,,,,
2022-11-26_ex_d6_p3_jvl_s1_eval.csv,leaky,824.59,37.715,0.0675957143470129,0.36,0.0,-26.38667174990173,0.0
2022-12-17_ex_d1_p1_jvl_s1_eval.csv,leaky,145.11,17.915,,,,,
2022-12-17_ex_d1_p2_jvl_s1_eval.csv,leaky,143.86,17.9575,,,,,
2022-12-17_ex_d1_p3_jvl_s1_eval.csv,leaky,496.68,15.6975,,,,,
2022-12-17_ex_d1_p4_jvl_s1_eval.csv,leaky,227.26,15.4725,0.0734086410410296,,,,
2022-12-17_ex_d3_p1_jvl_s1_eval.csv,leaky,711.51,17.17,0.072244112052701,0.295,1.3685198144385435,-0.6465311254870887,14.0
2022-12-17_ex_d3_p2_jvl_s1_eval.csv,leaky,683.46,15.795,0.0982387167528663,0.28,1.492052738289286,0.901684528859244,15.0
2022-12-17_ex_d3_p3_jvl_s1_eval.csv,leaky,810.62,16.125,0.107035802939179,0.31,1.3601979390208685,0.6011209597474462,14.0
2022-12-17_ex_d3_p4_jvl_s1_eval.csv,leaky,490.24,16.1225,0.0927341399627571,,,,
2022-12-17_ex_d4_p1_jvl_s1_eval.csv,leaky,720.96,18.0625,0.0581002131561733,0.27,1.343282736538298,-0.8022175102779505,13.0
2022-12-17_ex_d4_p2_jvl_s1_eval.csv,leaky,292.82,15.1075,0.086797380115659,,,,
2022-12-17_ex_d4_p3_jvl_s1_eval.csv,leaky,621.02,15.4225,0.0609711398432611,0.275,1.57199773464585,0.5416607532703577,16.0
2022-12-17_ex_d4_p4_jvl_s1_eval.csv,leaky,264.44,16.585,0.0598232327282682,,,,
2022-12-20_ex-Ti_d10_p1_jvl_s1_eval.csv,leaky,1831.0,37.5575,,,,,
2022-12-20_ex-Ti_d10_p2_jvl_s1_eval.csv,leaky,1200.14,35.305,,,,,
2022-12-20_ex-Ti_d10_p3_jvl_s1_eval.csv,leaky,222.02,23.9575,0.1345371972799376,,,,
2022-12-20_ex-Ti_d10_p4_jvl_s1_eval.csv,dead,44.07,37.335,,,,,
2022-12-20_ex-Ti_d9_p3_jvl_s1_eval.csv,dead,0.0,41.555,,,,,
2022-12-20_ex-Ti_d9_p4_jvl_s1_eval.csv,dead,0.0,42.48,,,,,
2023-01-03_2nd-2nd-IrMDQ-2021-11-25-3T-on-metglas-different-isolations_d43_p4_jvl_s1_eval.csv,leaky,366.0,0.01715,13.4423526451139,,,,
2023-01-03_2nd-2nd-IrMDQ-2021-11-25-3T-on-metglas-different-isolations_d43_p4_jvl_s2_eval.csv,leaky,363.37,0.01715,13.454644651470694,,,,
2023-01-03_2nd-2nd-IrMDQ-2021-11-25-3T-on-metglas-different-isolations_d43_p4_jvl_s3_eval.csv,marginal,481.95,,13.470811547529014,,,,
2023-01-03_2nd-2nd-IrMDQ_d430_p4_jvl_s1_eval.csv,reliable,5101.61,0.00932,16.3777115184948,16.69,1.053228540866708,0.271790061979934,11.0
2023-01-03_2nd-2nd-IrMDQ_d43_p1_jvl_s1_eval.csv,reliable,8299.39,0.00978,13.159763625931436,12.9,2.26797198317222,5.461674801964695,23.0
2023-01-03_2nd-2nd-IrMDQ_d43_p2_jvl_s1_eval.csv,leaky,8043.67,0.0296,12.294822024020242,12.69,0.5630139456871918,-0.4501201592185342,6.0
2023-01-03_2nd-2nd-IrMDQ_d43_p4_jvl_s1_eval.csv,leaky,8301.14,0.01435,13.120301539464498,12.93,1.1923141013027956,-2.0413898565248583,12.0
2023-01-03_2nd-2nd-IrMDQ_d43_p5_jvl_s1_eval.csv,reliable,8266.59,0.00435,13.112069087589788,12.82,1.11808817999599,-2.634153897119696,11.0
2023-01-03_2nd-2nd-IrMDQ_d43_p6_jvl_s1_eval.csv,leaky,8208.17,0.01665,12.897392630505143,12.71,1.5851861609898137,-0.9255987831589194,16.0
2023-01-09_TestLED_d12_p1_jvl_s1_eval.csv,reliable,12994.37,2e-05,4.273985610217114,4.565,1.0053789339572057,0.1521217497678529,10.0
2023-01-09_TestLED_d12_p4_jvl_s1_eval.csv,reliable,12318.67,2e-05,4.933010476494067,4.93,0.6913211758816821,-1.7361722069929113,7.0
2023-01-12_ControlDevices_d11_p1_jvl_s1_eval.csv,leaky,3831.19,0.03662,3.9118907746521896,4.01,1.254125718725928,-2.5109023864468063,13.0
2023-01-12_ControlDevices_d11_p4_jvl_s1_eval.csv,leaky,3781.55,0.01358,3.883956757085945,3.92,0.7045658007539495,-0.3997748228301455,7.0
2023-01-12_ControlDevices_d11_p5_jvl_s1_eval.csv,reliable,3979.2,0.0008,3.87073745187802,4.0,0.7322793933676273,-1.9988735918661056,7.0
2023-01-12_ControlDevices_d11_p8_jvl_s1_eval.csv,reliable,4159.21,0.00763,4.210015426841063,4.08,0.901864575636997,0.7483470395178574,9.0
2023-01-12_ControlDevices_d12_p1_jvl_s1_eval.csv,leaky,3784.19,0.01287,7.092520006723591,5.63,0.5941540696609334,0.1110112525536098,6.0
2023-01-12_ControlDevices_d12_p4_jvl_s1_eval.csv,reliable,3595.95,0.00015,7.560539879622096,5.57,1.10290950234815,-1.720675417219483,11.0
2023-01-12_ControlDevices_d12_p5_jvl_s1_eval.csv,reliable,3179.59,0.00072,7.725069529558283,5.63,0.6369843736572981,-0.2735635885009153,6.0
2023-01-12_ControlDevices_d12_p8_jvl_s1_eval.csv,reliable,3777.23,0.00072,7.853017068634612,5.75,0.8992203851893734,0.6105608525655051,9.0
2023-01-12_ControlDevices_d13_p1_jvl_s1_eval.csv,reliable,2784.06,0.00043,6.947517646539072,4.66,0.9604299970091216,-0.7510901475557474,10.0
2023-01-12_ControlDevices_d13_p4_jvl_s1_eval.csv,reliable,2731.75,0.00923,6.958618987690537,4.56,0.8713089192852506,0.2257370513691599,9.0
2023-01-12_ControlDevices_d13_p5_jvl_s1_eval.csv,reliable,2788.09,0.00028,7.205890663284828,4.63,0.9585211030747536,-1.0917478043841915,10.0
2023-01-12_ControlDevices_d13_p8_jvl_s1_eval.csv,reliable,2866.76,0.00017,7.593141262739582,4.79,0.9032572361943448,0.2462588096037728,9.0
2023-01-12_ControlDevices_d14_p1_jvl_s1_eval.csv,reliable,3428.72,0.00044,7.045639293465147,4.905,1.010536823391098,-2.811895530891375,10.0
2023-01-12_ControlDevices_d14_p4_jvl_s1_eval.csv,leaky,3241.96,0.58219,2.7691768422604293,4.1,0.6059643280087045,-0.8397061411014142,6.0
2023-01-12_ControlDevices_d14_p5_jvl_s1_eval.csv,leaky,3366.31,0.05895,7.298567245943827,4.779999999999999,0.7271859012095601,1.09588692246804,7.0
2023-01-12_ControlDevices_d14_p8_jvl_s1_eval.csv,reliable,2951.59,0.00166,6.934091236647568,4.975,0.8734421013847166,-0.2073848406712555,9.0
2023-01-12_ControlDevices_d21_p1_jvl_s1_eval.csv,leaky,3955.19,0.06749,3.6510664069908794,3.98,0.1926412500272109,-2.0398317051509767,2.0
