case,k,U_k (power at pass k),p_k,A'_k,eta_ext^(k),fraction >60 deg,cumulative eta_ext,p (cos.sin),A' (cos.sin),eq3
Ag n_sub 1.8,263,7.102358903329101e-22,0.07787366041608146,0.08501125838383083,5.530866853909831e-23,0.8480484167368545,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,264,5.992004990136229e-22,0.0778736430606977,0.0850112645642006,4.666192578197881e-23,0.8480484506911296,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,265,5.0552393540178e-22,0.07787362671475348,0.08501127038510192,3.9366982240851364e-23,0.8480484826705253,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,266,4.264923887499206e-22,0.07787361131953713,0.08501127586744239,3.321250251225224e-23,0.848048512789906,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,267,3.5981631505017285e-22,0.0778735968197519,0.08501128103091349,2.8020190647385985e-23,0.848048541157455,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,268,3.0356410875039807e-22,0.0778735831633171,0.08501128589406148,2.363962486817236e-23,0.8480485678750632,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,269,2.561061439983435e-22,0.07787357030118129,0.08501129047435463,1.994389980921946e-23,0.8480485930386954,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,270,2.160675642764486e-22,0.07787355818714586,0.08501129478824365,1.68259500390369e-23,0.8480486167387358,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,271,1.8228845273359876e-22,0.07787354677769925,0.08501129885122416,1.4195448350984322e-23,0.8480486390603097,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,272,1.5379022934107822e-22,0.07787353603186065,0.08501130267788914,1.1976188965940567e-23,0.8480486600835937,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,273,1.2974730139275693e-22,0.07787352591103273,0.08501130628198361,1.010387983689543e-23,0.8480486798840993,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,274,1.094631460602335e-22,0.07787351637886314,0.08501130967645276,8.524280097603481e-24,0.848048698532947,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,275,9.23501321113049e-23,0.07787350740111382,0.08501131287348906,7.191628696463541e-24,0.8480487160971204,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,276,7.79124962244782e-23,0.07787349894553805,0.085011315884576,6.0673186925811404e-24,0.8480487326397074,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,277,6.57319807214922e-23,0.07787349098176476,0.0850113187205288,5.118778807928658e-24,0.8480487482201263,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,278,5.545571664156207e-23,0.07787348348118923,0.08501132139153333,4.3185298338241946e-24,0.8480487628943398,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,279,4.678600112896623e-23,0.07787347641687058,0.08501132390718413,3.643388555556232e-24,0.8480487767150549,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,280,3.9471672984125795e-23,0.07787346976343476,0.08501132627651697,3.0737961326415047e-24,0.8480487897319142,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,281,3.3300836527329673e-23,0.07787346349698368,0.08501132850804183,2.593251477730028e-24,0.8480488019916725,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,282,2.809472298503386e-23,0.07787345759500902,0.08501133060977384,2.18783321901856e-24,0.8480488135383645,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,283,2.370251156281001e-23,0.07787345203631181,0.08501133258926263,1.8457963973266113e-24,0.8480488244134642,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,284,1.999696017122946e-23,0.077873446800926,0.0850113344536183,1.5572322140744737e-24,0.8480488346560341,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,285,1.6870719226680056e-23,0.07787344187004683,0.08501133620953716,1.3137809730047507e-24,0.8480488443028636,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,286,1.4233221737841856e-23,0.07787343722596317,0.08501133786332582,1.1083898995250421e-24,0.8480488533886028,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,287,1.2008059583578788e-23,0.07787343285199423,0.08501133942092509,9.351088216645685e-25,0.8480488619458867,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,288,1.0130769972993274e-23,0.07787342873242924,0.08501134088792939,7.889177934965258e-25,0.8480488700054518,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,289,8.546967961385898e-24,0.07787342485247127,0.08501134226960794,6.655816672574643e-25,0.8480488775962467,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,290,7.210770921113535e-24,0.07787342119818408,0.08501134357092388,5.615274011034921e-25,0.848048884745537,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,291,6.083469324280672e-24,0.07787341775644188,0.0850113447965507,4.73740548098208e-25,0.8480488914790013,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,292,5.132405329857151e-24,0.07787341451488247,0.08501134595089155,3.99677927710358e-25,0.8480488978208259,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,293,4.3300266879125126e-24,0.07787341146186255,0.08501134703809199,3.37193949908657e-25,0.8480489037937894,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,294,3.653088552594937e-24,0.0778734085864161,0.08501134806205746,2.844784574585849e-25,0.8480489094193466,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,295,3.0819800803991893e-24,0.07787340587821483,0.08501134902646579,2.4000428570949922e-25,0.8480489147177032,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,296,2.600156305297029e-24,0.07787340332753132,0.08501134993478099,2.0248302067701921e-25,0.8480489197078903,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,297,2.1936588321730877e-24,0.07787340092520374,0.08501135079026545,1.708276737309291e-25,0.8480489244078319,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,298,1.850711463074075e-24,0.0778733986626033,0.08501135159599249,1.4412119157341726e-25,0.8480489288344097,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,299,1.5613790415811985e-24,0.07787339653160298,0.0850113523548558,1.215898892411869e-25,0.8480489330035235,0.875527659096366,0.2884110764088703,0.03096722613039793,0.9290186914636044
Al n_sub 1.5,0,1.0,0.39813689377483147,0.14762563858816458,0.39813689377483147,0.280161183364661,0.39813689377483147,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,1,0.5130121763202841,0.3644523192916646,0.1511892882624618,0.1869684774847919,0.3691413044808421,0.5851053712596234,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,2,0.27674902122909784,0.32985855715726664,0.1546059694058718,0.09128803283731597,0.4564783880249657,0.6763934040969394,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,3,0.15678734184122145,0.2959824909864382,0.15739978554933598,0.04640630799330693,0.5376102364073369,0.7227997120902463,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,4,0.09300687298607854,0.2643443415313498,0.15928838449264415,0.024585840597394815,0.6090403373442684,0.7473855526876411,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,5,0.057522187775421625,0.23597028596947445,0.16016908642182137,0.013573527098956048,0.6690347265403758,0.7609590797865972,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,6,0.0369093030749573,0.21125447546920126,0.16006705361881657,0.0077972554610338815,0.7176330250797028,0.7687563352476311,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,7,0.024452047035213448,0.1900622331279762,0.15907631068258488,0.004647410664062978,0.7561239860510673,0.773403745911694,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,8,0.016654081511315325,0.17194586837423811,0.1573149692686875,0.0028636005074384576,0.7863715123312653,0.7762673464191325,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,9,0.011620936554161757,0.1563492887255884,0.15490017035765946,0.0018169251645683809,0.8102830846258546,0.7780842715837009,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,10,0.00828528170905795,0.14274379189661168,0.1519385450641012,0.0011826725280825712,0.8295118873999227,0.7792669441117834,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,11,0.006023369600020299,0.13069318106513184,0.14852554606026125,0.0007872133337576637,0.8453518180049324,0.7800541574455411,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,12,0.00445837995040532,0.11986974911743335,0.14474830879699851,0.0005344248861252806,0.8587471162544226,0.7805885823316664,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,13,0.0033559012633279798,0.11004388657922456,0.1406888451407774,0.00036929641799274065,0.8703521843681762,0.7809578787496592,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,14,0.0025663598024945216,0.10106328287071377,0.13642610411147393,0.00025936474666753297,0.8806029023389458,0.7812172434963267,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,15,0.0019922021452232646,0.09283073094019918,0.13203653129620307,0.0001849375813217085,0.8897811152663228,0.7814021810776484,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,16,0.0015685852382677922,0.08528475083344918,0.12759335028702568,0.00013377640120669517,0.8980660276390925,0.7815359574788551,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,17,0.0012516863081763962,0.0783845031853589,0.12316504501638437,9.811280941032285e-05,0.9055721160632758,0.7816340702882654,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,18,0.0010114467917402767,0.07209906901736357,0.11881356658154696,7.292437204507317e-05,0.9123754970695714,0.7817069946603105,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,19,0.0008269699225382479,0.06640053739178009,0.11459270785029618,5.4911247263378416e-05,0.9185312786718596,0.7817619059075739,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,20,0.0006835463523405936,0.061260106789364395,0.110546946653577,4.1874122539865264e-05,0.9240842860489692,0.7818037800301137,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,21,0.0005707003741417885,0.056646378374561754,0.10671090186115073,3.232810933213971e-05,0.9290751625033243,0.7818361081394459,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,22,0.0004808880161821348,0.05252510101583307,0.10310941029101661,2.5258691627270196e-05,0.933543411638071,0.7818613668310732,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,23,0.00040861830374979536,0.04885976320574715,0.09975813531823485,1.9964993562749063e-05,0.9375285449644696,0.7818813318246359,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,24,0.00034985316270565473,0.04561257949222877,0.09666456518396849,1.5957705194519322e-05,0.9410701585633089,0.7818972895298304,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,25,0.00030159314086143543,0.042745563905919846,0.09382924483187838,1.2891768876279574e-05,0.9442074898902878,0.7819101812987067,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,26,0.00026158847825337466,0.04022150506331338,0.09124709853579627,1.052148230257255e-05,0.9469787989797722,0.7819207027810093,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,27,0.00022813563605787637,0.03800475062555438,0.0889087294820472,8.670237957181823e-06,0.949420769807721,0.7819293730189665,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,28,0.00019993266931800575,0.03606177270903954,0.08680161658979302,7.209926478057487e-06,0.9515680273572392,0.7819365829454445,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,29,0.00017597550051007637,0.034361524900607836,0.08491116114331843,6.046786542673916e-06,0.9534528030489748,0.7819426297319872,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,30,0.00015548287956980927,0.03287562170086654,0.08322156242017897,5.1115963296984405e-06,0.9551047453135051,0.7819477413283169,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,31,0.00013784163917420075,0.03157837849996715,0.08171652109036376,4.35281545489881e-06,0.9565508544073584,0.7819520941437718,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,32,0.00012256642990484518,0.03044674962923322,0.08037978202282414,3.7317494042617843e-06,0.9578155142754611,0.781955825893176,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,33,0.00010926987090450047,0.029460197382539275,0.07919553539613655,3.219111964811169e-06,0.9589205944296574,0.7819590450051408,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,34,9.764025207438504e-05,0.02860051866977555,0.07814869807287528,2.79256185237504e-06,0.9598855981708369,0.7819618375669932,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,35,8.74247536115083e-05,0.027851649649161765,0.0772250973993488,2.434923608252019e-06,0.9607278380119476,0.7819642724906015,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,36,7.841672678690116e-05,0.027199463060274855,0.07641157804114918,2.1328928635479837e-06,0.96146262372659,0.7819664053834651,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,37,7.044598576713384e-05,0.0266315683517672,0.07569604999258694,1.876087085065044e-06,0.9621034524970965,0.7819682814705501,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,38,6.337134744142042e-05,0.026137121100426822,0.0750674930798545,1.6563445823736288e-06,0.9626621939605469,0.7819699378151325,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,39,5.7074860882273084e-05,0.025706645546673228,0.0745159304793741,1.4672032183262794e-06,0.963149265537617,0.7819714050183508,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,40,5.145731499957084e-05,0.025331872166650074,0.07403238120322309,1.303510125608174e-06,0.9635737953572469,0.7819727085284764,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,41,4.643471918246068e-05,0.025005590896775697,0.0736087992631067,1.1611275912832745e-06,0.9639437714739936,0.7819738696560677,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,42,4.19355290657967e-05,0.024721519773547064,0.073238005343087,1.0367100110142507e-06,0.9642661770313503,0.7819749063660788,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,43,3.789844624509273e-05,0.024474188225739844,0.07291361527729545,9.27533706865483e-07,0.9645471116574655,0.7819758338997856,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,44,3.427066258353739e-05,0.02425883396069134,0.07262996840804947,8.313663133369108e-07,0.9647918997759461,0.781976665266099,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,45,3.100645080022684e-05,0.0240713122477357,0.0723820579486133,7.463659589063148e-07,0.9650051867418029,0.7819774116320579,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,46,2.8066026215640206e-05,0.02390801636642639,0.0721654647482014,6.710030141040782e-07,0.9651910238228555,0.7819780826350721,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,47,2.541462194828212e-05,0.023765808016726328,0.07197629531234484,6.03999026040552e-07,0.9653529430784576,0.7819786866340981,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,48,2.302173301318628e-05,0.023641956556324315,0.07181112453199379,5.442788117490474e-07,0.9654940231678878,0.7819792309129099,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,49,2.0860494763540782e-05,0.023534086018659906,0.07166694328795287,4.909326781569733e-07,0.9656169470698951,0.7819797218455881,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,50,1.8907168741147185e-05,0.023440128962243383,0.0715411108971572,4.431864736033869e-07,0.9657240526263026,0.7819801650320617,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,51,1.7140714847967226e-05,0.023358286299883436,0.07143131223278099,4.0037772480348147e-07,0.9658173767455273,0.7819805654097864,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,52,1.5542433254643694e-05,0.02328699235087895,0.0713355192644527,3.6193652431493433e-07,0.9658986940224865,0.7819809273463108,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,53,1.4095662946139977e-05,0.023224884447488967,0.07125195671486073,3.273701431348529e-07,0.9659695504535468,0.7819812547164539,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,54,1.2785526511477165e-05,0.023170776507779205,0.0711790715047308,2.962505773317233e-07,0.9660312928512977,0.7819815509670311,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,55,1.1598712895845463e-05,0.023123636059813265,0.0711155056518683,2.682044157657933e-07,0.96608509449531,0.7819818191714469,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,56,1.0523291486542915e-05,0.023082564267198232,0.0710600722960103,2.4290455204058683e-07,0.9661319774922854,0.781982062075999,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,57,9.54855220355548e-06,0.02304677856359757,0.0710117345352903,2.200633682382948e-07,0.9661728322622796,0.7819822821393672,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,58,8.664867290665484e-06,0.02301559755455049,0.07096958677917553,1.9942709842554505e-07,0.9662084345168361,0.7819824815664655,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,59,7.863571314649492e-06,0.022988427889414152,0.07093283834446185,1.8077114212008549e-07,0.966239460049604,0.7819826623376077,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,60,7.136856525204508e-06,0.022964752845120725,0.07090079904380997,1.6389614619240862e-07,0.9662664976199158,0.7819828262337539,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,61,6.477681242831251e-06,0.022944122397341223,0.07087286653921454,1.4862471128648164e-07,0.9662900601744069,0.7819829748584652,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,62,5.879689353959581e-06,0.022926144584157645,0.07084851525505498,1.3479860823880982e-07,0.9663105946206642,0.7819831096570735,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,63,5.337139323837256e-06,0.02291047799300094,0.0708272866664782,1.2227641302435338e-07,0.9663284903395556,0.7819832319334865,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,64,4.8448414050357845e-06,0.02289682522390049,0.07080878079854336,1.1093148688862084e-07,0.9663440865989974,0.7819833428649734,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,65,4.398101936076268e-06,0.02288492720143868,0.07079264878971325,1.0065024263161192e-07,0.9663576790109935,0.781983443515216,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,66,3.992673801002615e-06,0.022874558224597365,0.07077858638981882,9.133064933285879e-08,0.9663695251555232,0.7819835348458654,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,67,3.624712264869313e-06,0.022865521658252702,0.07076632827760743,8.288093679730349e-08,0.9663798494788991,0.7819836177268021,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,68,3.2907355184787354e-06,0.02285764618271679,0.07075564309646754,7.521846816228602e-08,0.966388847560338,0.7819836929452703,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,69,2.9875893633641094e-06,0.022850782528693023,0.07074632911898837,6.82687548272697e-08,0.966396689828352,0.7819837612140251,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,70,2.712415548980122e-06,0.022844800634530104,0.07073821046175921,6.196459245445041e-08,0.966403524798034,0.7819838231786176,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,71,2.4626233415186686e-06,0.02283958717091924,0.07073113378137852,5.624530047775605e-08,0.9664094818910988,0.7819838794239181,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,72,2.235863960247956e-06,0.022835043385349644,0.07072496539108686,5.105605053600175e-08,0.9664146738925575,0.7819839304799686,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,73,2.0300075648031198e-06,0.02283108322486215,0.07071958874492745,4.634727165911977e-08,0.9664191990909191,0.7819839768272403,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,74,1.8431225170558259e-06,0.022827631701046486,0.07071490224291921,4.207412199925616e-08,0.9664231431427626,0.7819840189013623,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,75,1.6734566753599261e-06,0.022824623465923184,0.07071081731653206,3.819601850162597e-08,0.9664265806972243,0.7819840570973807,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,76,1.5194205081576037e-06,0.022822001571430488,0.07070725675885581,3.467621722483654e-08,0.9664295768113713,0.781984091773598,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,77,1.3795718389820813e-06,0.022819716388781247,0.07070415326832669,3.1481438103520485e-08,0.9664321881834109,0.7819841232550361,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,78,1.252602056495003e-06,0.022817724667036146,0.07070144817880541,2.8581528842466234e-08,0.9664344642272179,0.7819841518365649,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,79,1.1373236419074435e-06,0.022815988712918157,0.07069909035223665,2.5949163376695204e-08,0.9664364480086218,0.7819841777857283,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,80,1.0326588824091377e-06,0.022814475676222138,0.07069703521313342,2.355957095455801e-08,0.9664381770612634,0.7819842013452992,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,81,9.376296534449745e-07,0.022813156927199332,0.07069524390677129,2.139029242363573e-08,0.9664396840975232,0.7819842227355916,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,82,8.513481651390018e-07,0.02281200751405877,0.07069368256526287,1.9420960740231055e-08,0.9664409976280376,0.7819842421565524,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,83,7.730085791289048e-07,0.022811005690260153,0.07069232166772432,1.7633103097129364e-08,0.9664421425015625,0.7819842597896555,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,84,7.018794117497799e-07,0.02281013250260735,0.07069113548247852,1.600996238286458e-08,0.966443140375436,0.7819842757996178,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,85,6.372966480717121e-07,0.022809371432312184,0.07069010158079758,1.4536335958435221e-08,0.9664440101255721,0.7819842903359537,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,86,5.786574988993854e-07,0.02280870808220898,0.07068920041301374,1.3198429971977245e-08,0.9664447682037598,0.7819843035343838,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,87,5.254147396085833e-07,0.022808129904179613,0.07068841493901135,1.1983727634563273e-08,0.9664454289490444,0.7819843155181114,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,88,4.770715757297755e-07,0.022807625961615147,0.0706877303061253,1.0880870056163074e-08,0.9664460048590997,0.7819843263989815,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,89,4.331769855830509e-07,0.022807186722406645,0.07068713356836975,9.879548394041892e-09,0.9664465068267329,0.7819843362785299,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,90,3.93321495098426e-07,0.02280680387853832,0.07068661344169758,8.970406199923273e-09,0.9664469443460016,0.7819843452489361,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,91,3.571333442871585e-07,0.0228064701888623,0.07068616009066686,8.144950969933777e-09,0.9664473256918541,0.781984353393887,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,92,3.2427500872022474e-07,0.022806179342074216,0.0706857649424878,7.3954740050261255e-09,0.9664476580766915,0.7819843607893611,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,93,2.9444004286902634e-07,0.022805925837292886,0.0706854205249361,6.714977781200353e-09,0.9664479477868209,0.7819843675043389,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,94,2.6735021531375414e-07,0.022805704879981185,0.07068512032506968,6.097110110044904e-09,0.9664482003013806,0.781984373601449,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,95,2.4275290866428293e-07,0.02280551229123647,0.07068485866608387,5.536104442276708e-09,0.9664484203959904,0.7819843791375535,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,96,2.204187596000022e-07,0.02280534442873246,0.07068463059996832,5.02672573123203e-09,0.9664486122330923,0.7819843841642792,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,97,2.00139516747663e-07,0.02280519811781555,0.07068443181394912,4.564221330634318e-09,0.9664487794406847,0.7819843887285005,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,98,1.8172609620578014e-07,0.0228050705914506,0.07068425854893579,4.1442764522815595e-09,0.966448925180949,0.781984392872777,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,99,1.650068164130976e-07,0.022804959437879673,0.07068410752844068,3.762973755274349e-09,0.9664490522100617,0.7819843966357507,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,100,1.498257957672657e-07,0.022804862555002525,0.07068397589662179,3.416756679666373e-09,0.9664491629303261,0.7819844000525074,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,101,1.3604149794614975e-07,0.022804778110615695,0.07068386116427972,3.102396174497726e-09,0.9664492594356076,0.7819844031549036,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,102,1.2352541128410837e-07,0.022804704507757526,0.07068376116178798,2.8169605035333085e-09,0.9664493435509391,0.7819844059718641,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,103,1.1216084982346495e-07,0.022804640354503282,0.07068367399806419,2.557787842079571e-09,0.966449416867036,0.781984408529652,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,104,1.0184186481006986e-07,0.022804584437638976,0.07068359802481161,2.3224614053478516e-09,0.9664494807703818,0.7819844108521135,0.4273761614677933,0.14258164886351965,0.8396028439952589
