wavelength_nm,n,k
5.620000000000000000e+02,1.777760000000000007e+00,0.000000000000000000e+00
5.630000000000000000e+02,1.777300000000000102e+00,0.000000000000000000e+00
5.640000000000000000e+02,1.776829999999999909e+00,0.000000000000000000e+00
5.650000000000000000e+02,1.776370000000000005e+00,0.000000000000000000e+00
5.660000000000000000e+02,1.775910000000000100e+00,0.000000000000000000e+00
5.670000000000000000e+02,1.775460000000000038e+00,0.000000000000000000e+00
5.680000000000000000e+02,1.774999999999999911e+00,0.000000000000000000e+00
5.690000000000000000e+02,1.774559999999999915e+00,0.000000000000000000e+00
5.700000000000000000e+02,1.774119999999999919e+00,0.000000000000000000e+00
5.710000000000000000e+02,1.773679999999999923e+00,0.000000000000000000e+00
5.720000000000000000e+02,1.773239999999999927e+00,0.000000000000000000e+00
5.730000000000000000e+02,1.772809999999999997e+00,0.000000000000000000e+00
5.740000000000000000e+02,1.772380000000000067e+00,0.000000000000000000e+00
5.750000000000000000e+02,1.771959999999999980e+00,0.000000000000000000e+00
5.760000000000000000e+02,1.771539999999999893e+00,0.000000000000000000e+00
5.770000000000000000e+02,1.771120000000000028e+00,0.000000000000000000e+00
5.780000000000000000e+02,1.770699999999999941e+00,0.000000000000000000e+00
5.790000000000000000e+02,1.770289999999999919e+00,0.000000000000000000e+00
5.800000000000000000e+02,1.769889999999999963e+00,0.000000000000000000e+00
5.810000000000000000e+02,1.769479999999999942e+00,0.000000000000000000e+00
5.820000000000000000e+02,1.769079999999999986e+00,0.000000000000000000e+00
5.830000000000000000e+02,1.768680000000000030e+00,0.000000000000000000e+00
5.840000000000000000e+02,1.768289999999999917e+00,0.000000000000000000e+00
5.850000000000000000e+02,1.767900000000000027e+00,0.000000000000000000e+00
5.860000000000000000e+02,1.767509999999999915e+00,0.000000000000000000e+00
5.870000000000000000e+02,1.767120000000000024e+00,0.000000000000000000e+00
5.880000000000000000e+02,1.766739999999999977e+00,0.000000000000000000e+00
5.890000000000000000e+02,1.766359999999999930e+00,0.000000000000000000e+00
5.900000000000000000e+02,1.765980000000000105e+00,0.000000000000000000e+00
5.910000000000000000e+02,1.765609999999999902e+00,0.000000000000000000e+00
5.920000000000000000e+02,1.765239999999999920e+00,0.000000000000000000e+00
5.930000000000000000e+02,1.764869999999999939e+00,0.000000000000000000e+00
5.940000000000000000e+02,1.764499999999999957e+00,0.000000000000000000e+00
5.950000000000000000e+02,1.764140000000000041e+00,0.000000000000000000e+00
5.960000000000000000e+02,1.763779999999999903e+00,0.000000000000000000e+00
5.970000000000000000e+02,1.763419999999999987e+00,0.000000000000000000e+00
5.980000000000000000e+02,1.763069999999999915e+00,0.000000000000000000e+00
5.990000000000000000e+02,1.762720000000000065e+00,0.000000000000000000e+00
6.000000000000000000e+02,1.762369999999999992e+00,0.000000000000000000e+00
6.010000000000000000e+02,1.762019999999999920e+00,0.000000000000000000e+00
6.020000000000000000e+02,1.761679999999999913e+00,0.000000000000000000e+00
