wavelength_nm,n,k
5.850000000000000000e+02,1.449640000000000095e-01,3.300459000000000032e+00
5.860000000000000000e+02,1.448419999999999985e-01,3.308752999999999833e+00
5.870000000000000000e+02,1.447259999999999935e-01,3.317041999999999824e+00
5.880000000000000000e+02,1.446149999999999936e-01,3.325326000000000004e+00
5.890000000000000000e+02,1.445089999999999986e-01,3.333603999999999790e+00
5.900000000000000000e+02,1.444080000000000086e-01,3.341876000000000069e+00
5.910000000000000000e+02,1.443129999999999968e-01,3.350143000000000093e+00
5.920000000000000000e+02,1.442219999999999891e-01,3.358404999999999863e+00
5.930000000000000000e+02,1.441359999999999864e-01,3.366661999999999821e+00
5.940000000000000000e+02,1.440549999999999886e-01,3.374912999999999830e+00
5.950000000000000000e+02,1.439799999999999969e-01,3.383157999999999888e+00
5.960000000000000000e+02,1.439090000000000091e-01,3.391398999999999830e+00
5.970000000000000000e+02,1.438419999999999976e-01,3.399633999999999823e+00
5.980000000000000000e+02,1.437809999999999921e-01,3.407865000000000144e+00
5.990000000000000000e+02,1.437239999999999907e-01,3.416090000000000071e+00
6.000000000000000000e+02,1.436719999999999942e-01,3.424309000000000047e+00
6.010000000000000000e+02,1.436240000000000017e-01,3.432523999999999909e+00
6.020000000000000000e+02,1.435809999999999864e-01,3.440732999999999819e+00
6.030000000000000000e+02,1.435430000000000039e-01,3.448938000000000059e+00
6.040000000000000000e+02,1.435089999999999977e-01,3.457136999999999905e+00
6.050000000000000000e+02,1.434789999999999954e-01,3.465332000000000079e+00
6.060000000000000000e+02,1.434539999999999982e-01,3.473520999999999859e+00
6.070000000000000000e+02,1.434330000000000049e-01,3.481704999999999828e+00
6.080000000000000000e+02,1.434169999999999889e-01,3.489885000000000126e+00
6.090000000000000000e+02,1.434040000000000037e-01,3.498060000000000169e+00
6.100000000000000000e+02,1.433959999999999957e-01,3.506228999999999818e+00
6.110000000000000000e+02,1.433919999999999917e-01,3.514393999999999796e+00
6.120000000000000000e+02,1.433929999999999927e-01,3.522553999999999963e+00
6.130000000000000000e+02,1.433969999999999967e-01,3.530710000000000015e+00
6.140000000000000000e+02,1.434060000000000057e-01,3.538860000000000117e+00
6.150000000000000000e+02,1.434179999999999899e-01,3.547006000000000103e+00
6.160000000000000000e+02,1.434350000000000069e-01,3.555147999999999975e+00
6.170000000000000000e+02,1.434549999999999992e-01,3.563283999999999896e+00
6.180000000000000000e+02,1.434799999999999964e-01,3.571416000000000146e+00
6.190000000000000000e+02,1.435079999999999967e-01,3.579543000000000141e+00
6.200000000000000000e+02,1.435410000000000019e-01,3.587666000000000022e+00
6.210000000000000000e+02,1.435770000000000102e-01,3.595784000000000091e+00
6.220000000000000000e+02,1.436169999999999947e-01,3.603898000000000046e+00
6.230000000000000000e+02,1.436600000000000099e-01,3.612007000000000190e+00
6.240000000000000000e+02,1.437080000000000024e-01,3.620112000000000219e+00
6.250000000000000000e+02,1.437589999999999979e-01,3.628211999999999993e+00
6.260000000000000000e+02,1.438139999999999974e-01,3.636308000000000096e+00
6.270000000000000000e+02,1.438719999999999999e-01,3.644400000000000084e+00
6.280000000000000000e+02,1.439340000000000064e-01,3.652486999999999817e+00
6.290000000000000000e+02,1.439999999999999891e-01,3.660569999999999879e+00
6.300000000000000000e+02,1.440690000000000026e-01,3.668648000000000131e+00
6.310000000000000000e+02,1.441419999999999924e-01,3.676722999999999963e+00
6.320000000000000000e+02,1.442190000000000139e-01,3.684792999999999985e+00
6.330000000000000000e+02,1.442980000000000096e-01,3.692858999999999892e+00
6.340000000000000000e+02,1.443820000000000103e-01,3.700921000000000127e+00
6.350000000000000000e+02,1.444680000000000131e-01,3.708978000000000108e+00
6.360000000000000000e+02,1.445579999999999921e-01,3.717030999999999974e+00
6.370000000000000000e+02,1.446520000000000028e-01,3.725080999999999865e+00
6.380000000000000000e+02,1.447489999999999888e-01,3.733125999999999944e+00
6.390000000000000000e+02,1.448490000000000055e-01,3.741168000000000049e+00
6.400000000000000000e+02,1.449519999999999975e-01,3.749204999999999899e+00
6.410000000000000000e+02,1.450589999999999935e-01,3.757238000000000078e+00
6.420000000000000000e+02,1.451689999999999925e-01,3.765267999999999837e+00
6.430000000000000000e+02,1.452819999999999945e-01,3.773292999999999786e+00
6.440000000000000000e+02,1.453979999999999995e-01,3.781315000000000204e+00
6.450000000000000000e+02,1.455180000000000085e-01,3.789331999999999923e+00
6.460000000000000000e+02,1.456409999999999927e-01,3.797346000000000110e+00
6.470000000000000000e+02,1.457670000000000077e-01,3.805356999999999879e+00
6.480000000000000000e+02,1.458959999999999979e-01,3.813362999999999836e+00
6.490000000000000000e+02,1.460279999999999911e-01,3.821365000000000123e+00
6.500000000000000000e+02,1.461629999999999874e-01,3.829363999999999990e+00
6.510000000000000000e+02,1.463009999999999866e-01,3.837359000000000187e+00
6.520000000000000000e+02,1.464419999999999888e-01,3.845349999999999824e+00
6.530000000000000000e+02,1.465869999999999951e-01,3.853337999999999930e+00
6.540000000000000000e+02,1.467340000000000033e-01,3.861321999999999921e+00
6.550000000000000000e+02,1.468839999999999868e-01,3.869302999999999937e+00
6.560000000000000000e+02,1.470380000000000020e-01,3.877279999999999838e+00
6.570000000000000000e+02,1.471939999999999915e-01,3.885253000000000068e+00
6.580000000000000000e+02,1.473530000000000117e-01,3.893222999999999878e+00
6.590000000000000000e+02,1.475150000000000072e-01,3.901189000000000018e+00
6.600000000000000000e+02,1.476800000000000057e-01,3.909152000000000182e+00
6.610000000000000000e+02,1.478480000000000072e-01,3.917110999999999787e+00
6.620000000000000000e+02,1.480180000000000107e-01,3.925066999999999862e+00
6.630000000000000000e+02,1.481919999999999904e-01,3.933019999999999960e+00
6.640000000000000000e+02,1.483679999999999999e-01,3.940968999999999944e+00
6.650000000000000000e+02,1.485470000000000124e-01,3.948914999999999953e+00
6.660000000000000000e+02,1.487290000000000001e-01,3.956856999999999847e+00
6.670000000000000000e+02,1.489139999999999908e-01,3.964796000000000209e+00
6.680000000000000000e+02,1.491010000000000113e-01,3.972732000000000152e+00
6.690000000000000000e+02,1.492920000000000080e-01,3.980663999999999980e+00
6.700000000000000000e+02,1.494850000000000068e-01,3.988593999999999973e+00
6.710000000000000000e+02,1.496800000000000075e-01,3.996519999999999850e+00
6.720000000000000000e+02,1.498790000000000122e-01,4.004443000000000197e+00
6.730000000000000000e+02,1.500799999999999912e-01,4.012362000000000428e+00
6.740000000000000000e+02,1.502829999999999999e-01,4.020279000000000380e+00
6.750000000000000000e+02,1.504900000000000126e-01,4.028192999999999913e+00
6.760000000000000000e+02,1.506989999999999996e-01,4.036102999999999774e+00
6.770000000000000000e+02,1.509099999999999886e-01,4.044010000000000105e+00
6.780000000000000000e+02,1.511250000000000093e-01,4.051914000000000016e+00
6.790000000000000000e+02,1.513420000000000043e-01,4.059815000000000396e+00
6.800000000000000000e+02,1.515610000000000013e-01,4.067713000000000356e+00
6.810000000000000000e+02,1.517830000000000013e-01,4.075607999999999898e+00
6.820000000000000000e+02,1.520080000000000042e-01,4.083499999999999908e+00
6.830000000000000000e+02,1.522350000000000092e-01,4.091389999999999638e+00
6.840000000000000000e+02,1.524649999999999894e-01,4.099275999999999698e+00
6.850000000000000000e+02,1.526969999999999994e-01,4.107159000000000226e+00
6.860000000000000000e+02,1.529320000000000124e-01,4.115039000000000335e+00
6.870000000000000000e+02,1.531689999999999996e-01,4.122917000000000165e+00
6.880000000000000000e+02,1.534089999999999898e-01,4.130791999999999575e+00
6.890000000000000000e+02,1.536520000000000108e-01,4.138664000000000343e+00
