wavelength_nm,n,k
4.370000000000000000e+02,1.829879999999999951e+00,5.593999999999999667e-02
4.380000000000000000e+02,1.828699999999999992e+00,5.335000000000000159e-02
4.390000000000000000e+02,1.827479999999999993e+00,5.083000000000000018e-02
4.400000000000000000e+02,1.826179999999999914e+00,4.841999999999999776e-02
4.410000000000000000e+02,1.824810000000000043e+00,4.608000000000000290e-02
4.420000000000000000e+02,1.823399999999999910e+00,4.379999999999999866e-02
4.430000000000000000e+02,1.821919999999999984e+00,4.166999999999999871e-02
4.440000000000000000e+02,1.820410000000000084e+00,3.960000000000000325e-02
4.450000000000000000e+02,1.818869999999999987e+00,3.760000000000000148e-02
4.460000000000000000e+02,1.817269999999999941e+00,3.570999999999999869e-02
4.470000000000000000e+02,1.815660000000000052e+00,3.388000000000000039e-02
4.480000000000000000e+02,1.814030000000000031e+00,3.216000000000000109e-02
4.490000000000000000e+02,1.812380000000000102e+00,3.050999999999999893e-02
4.500000000000000000e+02,1.810720000000000107e+00,2.892000000000000126e-02
4.510000000000000000e+02,1.809039999999999981e+00,2.744999999999999871e-02
4.520000000000000000e+02,1.807350000000000012e+00,2.602000000000000146e-02
4.530000000000000000e+02,1.805670000000000108e+00,2.467000000000000096e-02
4.540000000000000000e+02,1.803979999999999917e+00,2.341000000000000025e-02
4.550000000000000000e+02,1.802289999999999948e+00,2.220000000000000098e-02
4.560000000000000000e+02,1.800620000000000109e+00,2.106999999999999845e-02
4.570000000000000000e+02,1.798959999999999892e+00,2.001000000000000001e-02
4.580000000000000000e+02,1.797299999999999898e+00,1.898999999999999994e-02
4.590000000000000000e+02,1.795649999999999968e+00,1.805999999999999966e-02
4.600000000000000000e+02,1.794019999999999948e+00,1.717000000000000123e-02
4.610000000000000000e+02,1.792410000000000059e+00,1.633000000000000076e-02
4.620000000000000000e+02,1.790810000000000013e+00,1.555999999999999918e-02
4.630000000000000000e+02,1.789230000000000098e+00,1.482999999999999943e-02
4.640000000000000000e+02,1.787679999999999936e+00,1.414999999999999938e-02
4.650000000000000000e+02,1.786140000000000061e+00,1.353000000000000036e-02
4.660000000000000000e+02,1.784620000000000095e+00,1.293000000000000052e-02
4.670000000000000000e+02,1.783139999999999947e+00,1.239999999999999956e-02
4.680000000000000000e+02,1.781679999999999930e+00,1.190000000000000085e-02
4.690000000000000000e+02,1.780240000000000045e+00,1.142999999999999919e-02
4.700000000000000000e+02,1.778820000000000068e+00,1.102000000000000028e-02
4.710000000000000000e+02,1.777430000000000065e+00,1.061999999999999923e-02
4.720000000000000000e+02,1.776070000000000038e+00,1.026999999999999962e-02
4.730000000000000000e+02,1.774739999999999984e+00,9.950000000000000511e-03
4.740000000000000000e+02,1.773419999999999996e+00,9.650000000000000591e-03
4.750000000000000000e+02,1.772149999999999892e+00,9.390000000000000777e-03
4.760000000000000000e+02,1.770899999999999919e+00,9.150000000000000147e-03
4.770000000000000000e+02,1.769660000000000011e+00,8.930000000000000437e-03
4.780000000000000000e+02,1.768480000000000052e+00,8.739999999999999505e-03
4.790000000000000000e+02,1.767309999999999937e+00,8.569999999999999493e-03
4.800000000000000000e+02,1.766159999999999952e+00,8.420000000000000401e-03
4.810000000000000000e+02,1.765050000000000008e+00,8.300000000000000086e-03
4.820000000000000000e+02,1.763959999999999972e+00,8.179999999999999771e-03
4.830000000000000000e+02,1.762899999999999912e+00,8.089999999999999969e-03
4.840000000000000000e+02,1.761859999999999982e+00,8.009999999999999759e-03
4.850000000000000000e+02,1.760850000000000026e+00,7.939999999999999142e-03
4.860000000000000000e+02,1.759880000000000111e+00,7.889999999999999444e-03
4.870000000000000000e+02,1.758920000000000039e+00,7.849999999999999339e-03
4.880000000000000000e+02,1.757989999999999942e+00,7.820000000000000562e-03
4.890000000000000000e+02,1.757090000000000041e+00,7.810000000000000102e-03
4.900000000000000000e+02,1.756210000000000049e+00,7.790000000000000049e-03
4.910000000000000000e+02,1.755370000000000097e+00,7.790000000000000049e-03
4.920000000000000000e+02,1.754539999999999988e+00,7.799999999999999642e-03
4.930000000000000000e+02,1.753740000000000077e+00,7.810000000000000102e-03
4.940000000000000000e+02,1.752979999999999983e+00,7.830000000000000154e-03
4.950000000000000000e+02,1.752250000000000085e+00,7.839999999999999747e-03
4.960000000000000000e+02,1.751530000000000031e+00,7.849999999999999339e-03
4.970000000000000000e+02,1.750850000000000017e+00,7.849999999999999339e-03
4.980000000000000000e+02,1.750170000000000003e+00,7.849999999999999339e-03
4.990000000000000000e+02,1.749519999999999964e+00,7.839999999999999747e-03
5.000000000000000000e+02,1.748879999999999990e+00,7.820000000000000562e-03
5.010000000000000000e+02,1.748259999999999925e+00,7.799999999999999642e-03
5.020000000000000000e+02,1.747649999999999926e+00,7.769999999999999997e-03
5.030000000000000000e+02,1.747049999999999992e+00,7.740000000000000352e-03
