wavelength_nm,n,k
6.360000000000000000e+02,5.804794609024217511e-01,4.228534430059296412e+00
6.380000000000000000e+02,5.779763267500256374e-01,4.247414599133828794e+00
6.400000000000000000e+02,5.813247983425644527e-01,4.266756164184940303e+00
6.420000000000000000e+02,5.815076514943140484e-01,4.276452085086233978e+00
6.440000000000000000e+02,5.897118467399427022e-01,4.289151275085014703e+00
6.460000000000000000e+02,5.856176173804403806e-01,4.310732738649809548e+00
6.480000000000000000e+02,5.836756053991027926e-01,4.331728961643533715e+00
6.500000000000000000e+02,5.923395889265005154e-01,4.331495770110456611e+00
6.520000000000000000e+02,5.936451734475010067e-01,4.349338620812127409e+00
6.540000000000000000e+02,5.936833741595265446e-01,4.370601537881036336e+00
6.560000000000000000e+02,5.889289320576347464e-01,4.391870709345599089e+00
6.580000000000000000e+02,5.893662035933762144e-01,4.419549569944393852e+00
6.600000000000000000e+02,5.949961133440779815e-01,4.425621421506282793e+00
6.620000000000000000e+02,5.943903619315475950e-01,4.439431409586398480e+00
6.640000000000000000e+02,5.999463764674950461e-01,4.449960732300537458e+00
6.660000000000000000e+02,6.026290844953183790e-01,4.462959044076955983e+00
6.680000000000000000e+02,6.014057689090763770e-01,4.483924463699280771e+00
6.700000000000000000e+02,5.892840382519426434e-01,4.518719308563577286e+00
6.720000000000000000e+02,5.953738731786406557e-01,4.532961078105588903e+00
6.740000000000000000e+02,6.038208205317450172e-01,4.534615541993558097e+00
6.760000000000000000e+02,6.025841789990993291e-01,4.555466977098540760e+00
6.780000000000000000e+02,6.063904062308557164e-01,4.565669566141457913e+00
6.800000000000000000e+02,6.006707031350200232e-01,4.593095199704137599e+00
6.820000000000000000e+02,6.066220364719494551e-01,4.605988204220937021e+00
6.840000000000000000e+02,6.028774473208594609e-01,4.621223384974641135e+00
6.860000000000000000e+02,6.139974254029801903e-01,4.628772145697762852e+00
6.880000000000000000e+02,6.106749148311636510e-01,4.647894792241778816e+00
6.900000000000000000e+02,6.062192142287179397e-01,4.672472974338919727e+00
6.920000000000000000e+02,6.172631046937185895e-01,4.678973095139967953e+00
6.940000000000000000e+02,6.138789336737905389e-01,4.700179981268863827e+00
6.960000000000000000e+02,6.156506092751236059e-01,4.712587501627362840e+00
6.980000000000000000e+02,6.250490420847325534e-01,4.725499299646457985e+00
7.000000000000000000e+02,6.323952788291388183e-01,4.737930323901289320e+00
7.020000000000000000e+02,6.320393197325141488e-01,4.753720677353918234e+00
7.040000000000000000e+02,6.306343190313909997e-01,4.775754959898132590e+00
7.060000000000000000e+02,6.347908995848907665e-01,4.781583767937999774e+00
7.080000000000000000e+02,6.291872446812682984e-01,4.802206647134998008e+00
7.100000000000000000e+02,6.219641490608676104e-01,4.835681091266127218e+00
7.120000000000000000e+02,6.335593858651838994e-01,4.838910730247074632e+00
7.140000000000000000e+02,6.315042806710224887e-01,4.850222947045586430e+00
7.160000000000000000e+02,6.355864384297125191e-01,4.858549719513918674e+00
7.180000000000000000e+02,6.277386128682724831e-01,4.890150920814794411e+00
7.200000000000000000e+02,6.401329607868961880e-01,4.884269311719690698e+00
7.220000000000000000e+02,6.438776209964557351e-01,4.899210458025811121e+00
7.240000000000000000e+02,6.289565034281641154e-01,4.933674851985055732e+00
7.260000000000000000e+02,6.405688556788310395e-01,4.942944248644569605e+00
7.280000000000000000e+02,6.438851703184574893e-01,4.970554008274135072e+00
7.300000000000000000e+02,6.364835008766424052e-01,4.986834720834315782e+00
7.320000000000000000e+02,6.557385142664179378e-01,4.976529808686235512e+00
7.340000000000000000e+02,6.516015148061526929e-01,4.996507431394476839e+00
7.360000000000000000e+02,6.486844687103946461e-01,5.017370343478018135e+00
