wavelength_nm,n,k
4.560000000000000000e+02,4.238535696954529725e-02,2.712580626551190033e+00
4.570000000000000000e+02,4.291376553938609784e-02,2.722982403831760045e+00
4.580000000000000000e+02,4.345354801226349734e-02,2.733395219954910083e+00
4.590000000000000000e+02,4.400110229451899974e-02,2.743811014606280185e+00
4.600000000000000000e+02,4.455282629249360249e-02,2.754221727471489967e+00
4.610000000000000000e+02,4.510511791252880265e-02,2.764619298236170142e+00
4.620000000000000000e+02,4.565437506096570175e-02,2.774995666585939880e+00
4.630000000000000000e+02,4.619699564414560256e-02,2.785342772206440110e+00
4.640000000000000000e+02,4.672937756840969681e-02,2.795652554783270016e+00
4.650000000000000000e+02,4.724791874009939829e-02,2.805916954002070085e+00
4.660000000000000000e+02,4.774901706555580161e-02,2.816127909548470143e+00
4.670000000000000000e+02,4.822907045112029972e-02,2.826277361108089803e+00
4.680000000000000000e+02,4.868447680313400111e-02,2.836357248366559780e+00
4.690000000000000000e+02,4.911163402793829874e-02,2.846359511009509902e+00
4.700000000000000000e+02,4.950694003187439823e-02,2.856276088722550011e+00
4.710000000000000000e+02,4.986679272128349827e-02,2.866098921191309934e+00
4.720000000000000000e+02,5.018778123527180279e-02,2.875820430540430017e+00
4.730000000000000000e+02,5.046935612172320090e-02,2.885440257611520121e+00
4.740000000000000000e+02,5.071317064666500118e-02,2.894963600228800171e+00
4.750000000000000000e+02,5.092093473768460193e-02,2.904395799161390013e+00
4.760000000000000000e+02,5.109435832236920022e-02,2.913742195178409933e+00
4.770000000000000000e+02,5.123515132830600005e-02,2.923008129048989989e+00
4.780000000000000000e+02,5.134502368308239972e-02,2.932198941542239812e+00
4.790000000000000000e+02,5.142568531428560324e-02,2.941319973427289902e+00
4.800000000000000000e+02,5.147884614950289789e-02,2.950376565473249890e+00
4.810000000000000000e+02,5.150621611632150154e-02,2.959374058449240064e+00
4.820000000000000000e+02,5.150950514232879862e-02,2.968317793124390036e+00
4.830000000000000000e+02,5.149042315511200008e-02,2.977213110267820095e+00
4.840000000000000000e+02,5.145068008225830297e-02,2.986065350648639871e+00
4.850000000000000000e+02,5.139198585135520275e-02,2.994879855035970095e+00
4.860000000000000000e+02,5.131605038998970220e-02,3.003661964198939938e+00
4.870000000000000000e+02,5.122458362574929674e-02,3.012417018906670130e+00
4.880000000000000000e+02,5.111929548622119734e-02,3.021150359928269857e+00
4.890000000000000000e+02,5.100189589899260106e-02,3.029867328032859852e+00
4.900000000000000000e+02,5.087409479165080212e-02,3.038573263989579942e+00
4.910000000000000000e+02,5.073760209178310165e-02,3.047273508567529987e+00
4.920000000000000000e+02,5.059412772697680083e-02,3.055973402535829830e+00
4.930000000000000000e+02,5.044538162481920079e-02,3.064678286663609974e+00
4.940000000000000000e+02,5.029307371289749862e-02,3.073393501719989818e+00
4.950000000000000000e+02,5.013891391879900239e-02,3.082124388474090093e+00
4.960000000000000000e+02,4.998461210350500089e-02,3.090876286989990174e+00
4.970000000000000000e+02,4.983178974191510013e-02,3.099653601750710141e+00
4.980000000000000000e+02,4.968180568170919853e-02,3.108457957287400042e+00
4.990000000000000000e+02,4.953597021483740342e-02,3.117290464160909824e+00
5.000000000000000000e+02,4.939559363324980135e-02,3.126152232932060127e+00
5.010000000000000000e+02,4.926198622889620127e-02,3.135044374161719993e+00
5.020000000000000000e+02,4.913645829372680074e-02,3.143967998410699849e+00
5.030000000000000000e+02,4.902032011969160302e-02,3.152924216239870070e+00
5.040000000000000000e+02,4.891488199874070159e-02,3.161914138210049963e+00
5.050000000000000000e+02,4.882145422282389846e-02,3.170938874882089920e+00
5.060000000000000000e+02,4.874134708389139814e-02,3.179999536816830119e+00
5.070000000000000000e+02,4.867587087389319694e-02,3.189097234575120066e+00
5.080000000000000000e+02,4.862633588477940222e-02,3.198233078717779954e+00
5.090000000000000000e+02,4.859405240849980212e-02,3.207408179805669945e+00
5.100000000000000000e+02,4.858033073700469828e-02,3.216623648399630220e+00
5.110000000000000000e+02,4.858648116224389968e-02,3.225880595060489853e+00
5.120000000000000000e+02,4.861381397616759692e-02,3.235180130349089911e+00
5.130000000000000000e+02,4.866363947072580021e-02,3.244523364826290113e+00
5.140000000000000000e+02,4.873726793786840178e-02,3.253911409052919979e+00
5.150000000000000000e+02,4.883600966954550204e-02,3.263345373589809917e+00
5.160000000000000000e+02,4.896117495770720141e-02,3.272826368997820090e+00
5.170000000000000000e+02,4.911407409430339904e-02,3.282355505837789789e+00
5.180000000000000000e+02,4.929601737128429945e-02,3.291933894670540095e+00
5.190000000000000000e+02,4.950831508059969771e-02,3.301562646056929839e+00
5.200000000000000000e+02,4.975227751419979833e-02,3.311242870557800089e+00
5.210000000000000000e+02,5.002921422112389938e-02,3.320975677572810092e+00
5.220000000000000000e+02,5.033944890783669662e-02,3.330760635616579979e+00
5.230000000000000000e+02,5.068037598368879681e-02,3.340592734673450082e+00
5.240000000000000000e+02,5.104884827608899972e-02,3.350466118227959811e+00
5.250000000000000000e+02,5.144171861244589694e-02,3.360374929764689877e+00
5.260000000000000000e+02,5.185583982016839927e-02,3.370313312768200120e+00
5.270000000000000000e+02,5.228806472666500116e-02,3.380275410723029950e+00
5.280000000000000000e+02,5.273524615934459953e-02,3.390255367113760077e+00
5.290000000000000000e+02,5.319423694561589699e-02,3.400247325424949896e+00
5.300000000000000000e+02,5.366188991288770027e-02,3.410245429141149920e+00
5.310000000000000000e+02,5.413505788856849688e-02,3.420243821746930202e+00
5.320000000000000000e+02,5.461059370006730168e-02,3.430236646726850136e+00
5.330000000000000000e+02,5.508535017479260221e-02,3.440218047565459791e+00
5.340000000000000000e+02,5.555618014015330230e-02,3.450182167747330109e+00
5.350000000000000000e+02,5.601993642355809766e-02,3.460123150757029808e+00
5.360000000000000000e+02,5.647347185241569784e-02,3.470035140079100078e+00
5.370000000000000000e+02,5.691363925413479852e-02,3.479912279198110081e+00
5.380000000000000000e+02,5.733729145612419947e-02,3.489748711598620101e+00
5.390000000000000000e+02,5.774128128579249924e-02,3.499538580765189977e+00
5.400000000000000000e+02,5.812246157054860168e-02,3.509276030182390205e+00
