wavelength_nm,n,k
5.280000000000000000e+02,2.130336999999999925e+00,4.584000000000000401e-03
5.290000000000000000e+02,2.129411999999999860e+00,4.516000000000000049e-03
5.300000000000000000e+02,2.128493999999999886e+00,4.447999999999999697e-03
5.310000000000000000e+02,2.127584000000000142e+00,4.381999999999999611e-03
5.320000000000000000e+02,2.126682000000000183e+00,4.316999999999999657e-03
5.330000000000000000e+02,2.125786999999999871e+00,4.252999999999999836e-03
5.340000000000000000e+02,2.124899999999999789e+00,4.191000000000000281e-03
5.350000000000000000e+02,2.124019999999999797e+00,4.128999999999999858e-03
5.360000000000000000e+02,2.123146999999999895e+00,4.068999999999999700e-03
5.370000000000000000e+02,2.122281999999999780e+00,4.009999999999999676e-03
5.380000000000000000e+02,2.121423000000000059e+00,3.951999999999999784e-03
5.390000000000000000e+02,2.120572000000000124e+00,3.895000000000000025e-03
5.400000000000000000e+02,2.119727999999999835e+00,3.838999999999999965e-03
5.410000000000000000e+02,2.118891000000000080e+00,3.784000000000000037e-03
5.420000000000000000e+02,2.118059999999999832e+00,3.729999999999999809e-03
5.430000000000000000e+02,2.117236999999999814e+00,3.677000000000000147e-03
5.440000000000000000e+02,2.116420000000000190e+00,3.625000000000000184e-03
5.450000000000000000e+02,2.115610000000000213e+00,3.572999999999999787e-03
5.460000000000000000e+02,2.114806000000000186e+00,3.523000000000000090e-03
5.470000000000000000e+02,2.114008999999999805e+00,3.474000000000000091e-03
5.480000000000000000e+02,2.113217999999999819e+00,3.425000000000000093e-03
5.490000000000000000e+02,2.112433999999999923e+00,3.376999999999999794e-03
5.500000000000000000e+02,2.111655999999999977e+00,3.331000000000000193e-03
5.510000000000000000e+02,2.110883999999999983e+00,3.285000000000000159e-03
5.520000000000000000e+02,2.110119000000000078e+00,3.239000000000000126e-03
5.530000000000000000e+02,2.109358999999999984e+00,3.194999999999999923e-03
5.540000000000000000e+02,2.108605999999999980e+00,3.151000000000000155e-03
5.550000000000000000e+02,2.107858999999999927e+00,3.108000000000000086e-03
5.560000000000000000e+02,2.107117000000000129e+00,3.066000000000000149e-03
5.570000000000000000e+02,2.106381999999999977e+00,3.024999999999999911e-03
5.580000000000000000e+02,2.105652000000000079e+00,2.984000000000000107e-03
5.590000000000000000e+02,2.104928000000000132e+00,2.944000000000000002e-03
5.600000000000000000e+02,2.104210000000000136e+00,2.903999999999999897e-03
5.610000000000000000e+02,2.103498000000000090e+00,2.866000000000000058e-03
5.620000000000000000e+02,2.102790999999999855e+00,2.827999999999999785e-03
5.630000000000000000e+02,2.102088999999999874e+00,2.789999999999999945e-03
5.640000000000000000e+02,2.101392999999999844e+00,2.752999999999999805e-03
5.650000000000000000e+02,2.100703000000000209e+00,2.716999999999999797e-03
5.660000000000000000e+02,2.100017999999999940e+00,2.681999999999999922e-03
5.670000000000000000e+02,2.099337999999999926e+00,2.647000000000000047e-03
5.680000000000000000e+02,2.098663999999999863e+00,2.612000000000000172e-03
5.690000000000000000e+02,2.097993999999999915e+00,2.577999999999999996e-03
5.700000000000000000e+02,2.097329999999999917e+00,2.544999999999999953e-03
5.710000000000000000e+02,2.096671000000000173e+00,2.511999999999999910e-03
5.720000000000000000e+02,2.096016999999999797e+00,2.480000000000000000e-03
5.730000000000000000e+02,2.095368000000000119e+00,2.448000000000000089e-03
5.740000000000000000e+02,2.094724999999999948e+00,2.416999999999999878e-03
5.750000000000000000e+02,2.094085000000000196e+00,2.386000000000000100e-03
5.760000000000000000e+02,2.093450999999999951e+00,2.356000000000000021e-03
5.770000000000000000e+02,2.092821999999999960e+00,2.325999999999999943e-03
5.780000000000000000e+02,2.092197999999999780e+00,2.296999999999999997e-03
5.790000000000000000e+02,2.091578000000000159e+00,2.268000000000000051e-03
5.800000000000000000e+02,2.090962999999999905e+00,2.239999999999999804e-03
5.810000000000000000e+02,2.090352000000000210e+00,2.211999999999999991e-03
5.820000000000000000e+02,2.089745999999999881e+00,2.184999999999999876e-03
5.830000000000000000e+02,2.089144999999999808e+00,2.158000000000000196e-03
