wavelength_nm,n,k
5.240000000000000000e+02,1.296112680040349963e-01,3.130340365324177920e+00
5.250000000000000000e+02,1.295637012071676752e-01,3.138405442567556936e+00
5.260000000000000000e+02,1.295168853823261135e-01,3.146449561673526851e+00
5.270000000000000000e+02,1.294711338805073497e-01,3.154473870035573224e+00
5.280000000000000000e+02,1.294266791253687321e-01,3.162478309869354298e+00
5.290000000000000000e+02,1.293835110106011654e-01,3.170461867910121523e+00
5.300000000000000000e+02,1.293411590447891557e-01,3.178425411451405669e+00
5.310000000000000000e+02,1.292995589045357330e-01,3.186369550793315852e+00
5.320000000000000000e+02,1.292594251103542091e-01,3.194293536129019451e+00
5.330000000000000000e+02,1.292199411760622252e-01,3.202198367678635638e+00
5.340000000000000000e+02,1.291808619601595154e-01,3.210084082720985332e+00
5.350000000000000000e+02,1.291455082211794836e-01,3.217945974312158341e+00
5.360000000000000000e+02,1.291081510120159481e-01,3.225794383915294716e+00
5.370000000000000000e+02,1.290640280881972801e-01,3.233637233517759668e+00
5.380000000000000000e+02,1.290508292901471066e-01,3.241409107979219772e+00
5.390000000000000000e+02,1.289943815285532480e-01,3.249238309413833292e+00
5.400000000000000000e+02,1.286839342381554396e-01,3.257489688821471940e+00
5.410000000000000000e+02,1.282392541888894011e-01,3.265956677816169496e+00
5.420000000000000000e+02,1.278467157818511113e-01,3.274317176676022179e+00
5.430000000000000000e+02,1.274654821074916455e-01,3.282641171633506438e+00
5.440000000000000000e+02,1.270747475644589120e-01,3.290965521717723163e+00
5.450000000000000000e+02,1.266899911976157311e-01,3.299264848097910097e+00
5.460000000000000000e+02,1.263092075945338733e-01,3.307541093815857369e+00
5.470000000000000000e+02,1.259296925604354023e-01,3.315798462334857533e+00
5.480000000000000000e+02,1.255531542346167428e-01,3.324035446209069988e+00
5.490000000000000000e+02,1.251793360488019091e-01,3.332252209402007725e+00
5.500000000000000000e+02,1.248077029344032973e-01,3.340449095745836150e+00
5.510000000000000000e+02,1.244389214562255652e-01,3.348625288349742934e+00
5.520000000000000000e+02,1.240728225023821768e-01,3.356781554273011281e+00
5.530000000000000000e+02,1.237089352745990578e-01,3.364919137118712378e+00
5.540000000000000000e+02,1.233479031764961320e-01,3.373037106273293784e+00
5.550000000000000000e+02,1.229895458797278379e-01,3.381135097913786858e+00
5.560000000000000000e+02,1.226328912928335707e-01,3.389213809415597467e+00
5.570000000000000000e+02,1.222787621774419076e-01,3.397273843316530151e+00
5.580000000000000000e+02,1.219270459100332271e-01,3.405315030658977893e+00
5.590000000000000000e+02,1.215758672552592207e-01,3.413336399321549752e+00
5.600000000000000000e+02,1.212321232310848429e-01,3.421341006276357621e+00
5.610000000000000000e+02,1.208936013860154868e-01,3.429328376061302031e+00
5.620000000000000000e+02,1.205245246379506169e-01,3.437284086507356839e+00
5.630000000000000000e+02,1.201976893870542323e-01,3.445237295596820015e+00
5.640000000000000000e+02,1.200507691936152366e-01,3.453243173596821425e+00
5.650000000000000000e+02,1.200372967001281099e-01,3.461282516377865104e+00
5.660000000000000000e+02,1.200743286019751443e-01,3.469322458122158448e+00
5.670000000000000000e+02,1.201111426848473218e-01,3.477344382789481880e+00
5.680000000000000000e+02,1.201417734402665388e-01,3.485345270106277038e+00
5.690000000000000000e+02,1.201757534811686290e-01,3.493328042746604467e+00
5.700000000000000000e+02,1.202106343477590822e-01,3.501292942684227416e+00
5.710000000000000000e+02,1.202451973278445968e-01,3.509240058153058062e+00
5.720000000000000000e+02,1.202803075658897963e-01,3.517169455083303475e+00
