wavelength_nm,n,k
5.900000000000000000e+02,1.976469999999999949e+00,1.100000000000000066e-03
5.910000000000000000e+02,1.975959999999999939e+00,1.100000000000000066e-03
5.920000000000000000e+02,1.975440000000000085e+00,1.110000000000000092e-03
5.930000000000000000e+02,1.974930000000000074e+00,1.119999999999999902e-03
5.940000000000000000e+02,1.974420000000000064e+00,1.119999999999999902e-03
5.950000000000000000e+02,1.973910000000000053e+00,1.129999999999999928e-03
5.960000000000000000e+02,1.973389999999999977e+00,1.139999999999999954e-03
5.970000000000000000e+02,1.972879999999999967e+00,1.139999999999999954e-03
5.980000000000000000e+02,1.972359999999999891e+00,1.149999999999999981e-03
5.990000000000000000e+02,1.971850000000000103e+00,1.160000000000000007e-03
6.000000000000000000e+02,1.971340000000000092e+00,1.170000000000000033e-03
6.010000000000000000e+02,1.970830000000000082e+00,1.180000000000000059e-03
6.020000000000000000e+02,1.970329999999999915e+00,1.190000000000000085e-03
6.030000000000000000e+02,1.969819999999999904e+00,1.199999999999999895e-03
6.040000000000000000e+02,1.969319999999999959e+00,1.209999999999999921e-03
6.050000000000000000e+02,1.968809999999999949e+00,1.229999999999999974e-03
6.060000000000000000e+02,1.968299999999999939e+00,1.240000000000000000e-03
6.070000000000000000e+02,1.967799999999999994e+00,1.250000000000000026e-03
6.080000000000000000e+02,1.967289999999999983e+00,1.260000000000000052e-03
6.090000000000000000e+02,1.966790000000000038e+00,1.280000000000000105e-03
6.100000000000000000e+02,1.966280000000000028e+00,1.289999999999999914e-03
6.110000000000000000e+02,1.965780000000000083e+00,1.309999999999999967e-03
6.120000000000000000e+02,1.965270000000000072e+00,1.319999999999999993e-03
6.130000000000000000e+02,1.964769999999999905e+00,1.340000000000000045e-03
6.140000000000000000e+02,1.964259999999999895e+00,1.360000000000000098e-03
6.150000000000000000e+02,1.963759999999999950e+00,1.369999999999999907e-03
6.160000000000000000e+02,1.963260000000000005e+00,1.389999999999999960e-03
6.170000000000000000e+02,1.962749999999999995e+00,1.410000000000000012e-03
6.180000000000000000e+02,1.962250000000000050e+00,1.430000000000000064e-03
6.190000000000000000e+02,1.961740000000000039e+00,1.449999999999999900e-03
6.200000000000000000e+02,1.961240000000000094e+00,1.469999999999999953e-03
6.210000000000000000e+02,1.960730000000000084e+00,1.490000000000000005e-03
6.220000000000000000e+02,1.960229999999999917e+00,1.510000000000000057e-03
6.230000000000000000e+02,1.959729999999999972e+00,1.529999999999999893e-03
6.240000000000000000e+02,1.959219999999999962e+00,1.549999999999999946e-03
6.250000000000000000e+02,1.958720000000000017e+00,1.580000000000000024e-03
6.260000000000000000e+02,1.958210000000000006e+00,1.600000000000000077e-03
6.270000000000000000e+02,1.957710000000000061e+00,1.629999999999999939e-03
6.280000000000000000e+02,1.957200000000000051e+00,1.649999999999999991e-03
6.290000000000000000e+02,1.956690000000000040e+00,1.680000000000000070e-03
6.300000000000000000e+02,1.956190000000000095e+00,1.699999999999999905e-03
6.310000000000000000e+02,1.955680000000000085e+00,1.729999999999999984e-03
6.320000000000000000e+02,1.955170000000000075e+00,1.760000000000000063e-03
6.330000000000000000e+02,1.954660000000000064e+00,1.779999999999999898e-03
6.340000000000000000e+02,1.954150000000000054e+00,1.809999999999999977e-03
6.350000000000000000e+02,1.953640000000000043e+00,1.840000000000000056e-03
6.360000000000000000e+02,1.953130000000000033e+00,1.869999999999999917e-03
6.370000000000000000e+02,1.952620000000000022e+00,1.899999999999999996e-03
6.380000000000000000e+02,1.952110000000000012e+00,1.930000000000000075e-03
6.390000000000000000e+02,1.951600000000000001e+00,1.959999999999999937e-03
6.400000000000000000e+02,1.951089999999999991e+00,2.000000000000000042e-03
6.410000000000000000e+02,1.950569999999999915e+00,2.030000000000000120e-03
6.420000000000000000e+02,1.950050000000000061e+00,2.060000000000000199e-03
6.430000000000000000e+02,1.949529999999999985e+00,2.099999999999999870e-03
6.440000000000000000e+02,1.949009999999999909e+00,2.129999999999999949e-03
6.450000000000000000e+02,1.948490000000000055e+00,2.170000000000000054e-03
6.460000000000000000e+02,1.947969999999999979e+00,2.210000000000000159e-03
6.470000000000000000e+02,1.947459999999999969e+00,2.249999999999999830e-03
6.480000000000000000e+02,1.946939999999999893e+00,2.289999999999999935e-03
6.490000000000000000e+02,1.946420000000000039e+00,2.330000000000000040e-03
6.500000000000000000e+02,1.945899999999999963e+00,2.370000000000000145e-03
6.510000000000000000e+02,1.945370000000000044e+00,2.409999999999999816e-03
6.520000000000000000e+02,1.944830000000000059e+00,2.449999999999999921e-03
6.530000000000000000e+02,1.944299999999999917e+00,2.500000000000000052e-03
6.540000000000000000e+02,1.943769999999999998e+00,2.540000000000000157e-03
6.550000000000000000e+02,1.943240000000000078e+00,2.589999999999999854e-03
6.560000000000000000e+02,1.942700000000000093e+00,2.639999999999999986e-03
6.570000000000000000e+02,1.942169999999999952e+00,2.690000000000000117e-03
6.580000000000000000e+02,1.941640000000000033e+00,2.739999999999999814e-03
6.590000000000000000e+02,1.941100000000000048e+00,2.789999999999999945e-03
6.600000000000000000e+02,1.940569999999999906e+00,2.840000000000000076e-03
6.610000000000000000e+02,1.940020000000000078e+00,2.890000000000000208e-03
6.620000000000000000e+02,1.939470000000000027e+00,2.949999999999999931e-03
6.630000000000000000e+02,1.938919999999999977e+00,3.000000000000000062e-03
6.640000000000000000e+02,1.938369999999999926e+00,3.059999999999999786e-03
6.650000000000000000e+02,1.937810000000000032e+00,3.109999999999999917e-03
6.660000000000000000e+02,1.937259999999999982e+00,3.170000000000000075e-03
6.670000000000000000e+02,1.936709999999999932e+00,3.229999999999999798e-03
