wavelength_nm,n,k
4.830000000000000000e+02,4.091152655754473622e-02,3.000879698660783301e+00
4.840000000000000000e+02,4.096235576151334434e-02,3.010322203568970512e+00
4.850000000000000000e+02,4.101463370845669087e-02,3.019718496362993942e+00
4.860000000000000000e+02,4.106698423872350706e-02,3.029077913767977748e+00
4.870000000000000000e+02,4.111803119266251028e-02,3.038409792509046081e+00
4.880000000000000000e+02,4.116639841062244565e-02,3.047723469311323541e+00
4.890000000000000000e+02,4.121070973295203055e-02,3.057028280899933392e+00
4.900000000000000000e+02,4.124958900000000317e-02,3.066333563999999789e+00
4.910000000000000000e+02,4.128199654360838189e-02,3.075646589465989234e+00
4.920000000000000000e+02,4.130823866159233360e-02,3.084966364669734951e+00
4.930000000000000000e+02,4.132895814326032619e-02,3.094289831112412958e+00
4.940000000000000000e+02,4.134479777792082061e-02,3.103613930295198386e+00
4.950000000000000000e+02,4.135640035488226396e-02,3.112935603719266808e+00
4.960000000000000000e+02,4.136440866345313105e-02,3.122251792885793797e+00
4.970000000000000000e+02,4.136946549294188286e-02,3.131559439295954927e+00
4.980000000000000000e+02,4.137221363265696644e-02,3.140855484450926216e+00
4.990000000000000000e+02,4.137329587190684971e-02,3.150136869851882349e+00
5.000000000000000000e+02,4.137335500000000055e-02,3.159400536999999787e+00
5.010000000000000000e+02,4.137317740342969646e-02,3.168644149799619836e+00
5.020000000000000000e+02,4.137412385742854359e-02,3.177868261767749836e+00
5.030000000000000000e+02,4.137769873441396462e-02,3.187074148824564190e+00
5.040000000000000000e+02,4.138540640680339611e-02,3.196263086890235527e+00
5.050000000000000000e+02,4.139875124701425380e-02,3.205436351884938251e+00
5.060000000000000000e+02,4.141923762746397425e-02,3.214595219728845876e+00
5.070000000000000000e+02,4.144836992056998015e-02,3.223740966342132364e+00
5.080000000000000000e+02,4.148765249874970112e-02,3.232874867644970784e+00
5.090000000000000000e+02,4.153858973442056679e-02,3.241998199557535543e+00
5.100000000000000000e+02,4.160268599999999983e-02,3.251112238000000154e+00
5.110000000000000000e+02,4.168052006067283349e-02,3.260218361100530871e+00
5.120000000000000000e+02,4.176896825269349467e-02,3.269318355819264443e+00
5.130000000000000000e+02,4.186398130508380694e-02,3.278414111324330804e+00
5.140000000000000000e+02,4.196150994686560776e-02,3.287507516783859440e+00
5.150000000000000000e+02,4.205750490706072070e-02,3.296600461365979839e+00
5.160000000000000000e+02,4.214791691469097629e-02,3.305694834238822377e+00
5.170000000000000000e+02,4.222869669877820503e-02,3.314792524570515653e+00
5.180000000000000000e+02,4.229579498834423051e-02,3.323895421529190042e+00
5.190000000000000000e+02,4.234516251241089019e-02,3.333005414282975032e+00
5.200000000000000000e+02,4.237275000000000069e-02,3.342124392000000110e+00
5.210000000000000000e+02,4.237615250787897525e-02,3.351253208086257818e+00
5.220000000000000000e+02,4.235954240379748853e-02,3.360388572899193349e+00
5.230000000000000000e+02,4.232873638325080484e-02,3.369526161034114065e+00
5.240000000000000000e+02,4.228955114173417462e-02,3.378661647086327768e+00
5.250000000000000000e+02,4.224780337474286218e-02,3.387790705651142709e+00
5.260000000000000000e+02,4.220930977777211796e-02,3.396909011323865801e+00
5.270000000000000000e+02,4.217988704631720626e-02,3.406012238699805295e+00
5.280000000000000000e+02,4.216535187587337752e-02,3.415096062374269437e+00
5.290000000000000000e+02,4.217152096193588912e-02,3.424156156942564699e+00
5.300000000000000000e+02,4.220421099999999842e-02,3.433188197000000219e+00
5.310000000000000000e+02,4.226737253481127610e-02,3.442189041854438081e+00
5.320000000000000000e+02,4.235749150811655983e-02,3.451160289663962821e+00
5.330000000000000000e+02,4.246918771091297978e-02,3.460104723299213703e+00
5.340000000000000000e+02,4.259708093419768693e-02,3.469025125630829987e+00
5.350000000000000000e+02,4.273579096896782531e-02,3.477924279529450491e+00
5.360000000000000000e+02,4.287993760622053896e-02,3.486804967865715366e+00
5.370000000000000000e+02,4.302414063695296498e-02,3.495669973510263429e+00
5.380000000000000000e+02,4.316301985216226128e-02,3.504522079333733942e+00
5.390000000000000000e+02,4.329119504284555109e-02,3.513364068206766166e+00
5.400000000000000000e+02,4.340328599999999926e-02,3.522198722999999809e+00
5.410000000000000000e+02,4.349527377887590918e-02,3.531028186019989690e+00
5.420000000000000000e+02,4.356858449173627718e-02,3.539852037316955080e+00
5.430000000000000000e+02,4.362600551509727281e-02,3.548669216377031255e+00
5.440000000000000000e+02,4.367032422547506565e-02,3.557478662686352600e+00
5.450000000000000000e+02,4.370432799938583218e-02,3.566279315731054833e+00
5.460000000000000000e+02,4.373080421334572115e-02,3.575070114997272785e+00
5.470000000000000000e+02,4.375254024387091600e-02,3.583849999971140843e+00
5.480000000000000000e+02,4.377232346747758629e-02,3.592617910138795168e+00
5.490000000000000000e+02,4.379294126068188769e-02,3.601372784986369702e+00
5.500000000000000000e+02,4.381718099999999672e-02,3.610113564000000164e+00
5.510000000000000000e+02,4.384746548268508154e-02,3.618839697145602052e+00
5.520000000000000000e+02,4.388475918893832567e-02,3.627552676308215762e+00
5.530000000000000000e+02,4.392966201969791817e-02,3.636254503852661024e+00
5.540000000000000000e+02,4.398277387590202731e-02,3.644947182143758901e+00
5.550000000000000000e+02,4.404469465848884907e-02,3.653632713546329569e+00
