wavelength_nm,HATCN5_Ag4_T_pct,HATCN5_Ag4_Rmeas_pct,HATCN5_Ag4_Rcorr_pct,HATCN5_Ag4_A_pct,HATCN5_Ag5_T_pct,HATCN5_Ag5_Rmeas_pct,HATCN5_Ag5_Rcorr_pct,HATCN5_Ag5_A_pct,HATCN5_Ag6_T_pct,HATCN5_Ag6_Rmeas_pct,HATCN5_Ag6_Rcorr_pct,HATCN5_Ag6_A_pct,HATCN5_Ag7_T_pct,HATCN5_Ag7_Rmeas_pct,HATCN5_Ag7_Rcorr_pct,HATCN5_Ag7_A_pct,HATCN5_Ag8_T_pct,HATCN5_Ag8_Rmeas_pct,HATCN5_Ag8_Rcorr_pct,HATCN5_Ag8_A_pct,HATCN5_Ag10_T_pct,HATCN5_Ag10_Rmeas_pct,HATCN5_Ag10_Rcorr_pct,HATCN5_Ag10_A_pct,HATCN5_Ag12_T_pct,HATCN5_Ag12_Rmeas_pct,HATCN5_Ag12_Rcorr_pct,HATCN5_Ag12_A_pct,MoOx5_bare_T_pct,MoOx5_bare_Rmeas_pct,MoOx5_bare_Rcorr_pct,MoOx5_bare_A_pct,MoOx5_Ag4_T_pct,MoOx5_Ag4_Rmeas_pct,MoOx5_Ag4_Rcorr_pct,MoOx5_Ag4_A_pct,MoOx5_Ag5_T_pct,MoOx5_Ag5_Rmeas_pct,MoOx5_Ag5_Rcorr_pct,MoOx5_Ag5_A_pct,MoOx5_Ag6_T_pct,MoOx5_Ag6_Rmeas_pct,MoOx5_Ag6_Rcorr_pct,MoOx5_Ag6_A_pct,MoOx5_Ag7_T_pct,MoOx5_Ag7_Rmeas_pct,MoOx5_Ag7_Rcorr_pct,MoOx5_Ag7_A_pct,MoOx5_Ag8_T_pct,MoOx5_Ag8_Rmeas_pct,MoOx5_Ag8_Rcorr_pct,MoOx5_Ag8_A_pct,MoOx5_Ag10_T_pct,MoOx5_Ag10_Rmeas_pct,MoOx5_Ag10_Rcorr_pct,MoOx5_Ag10_A_pct,MoOx5_Ag12_T_pct,MoOx5_Ag12_Rmeas_pct,MoOx5_Ag12_Rcorr_pct,MoOx5_Ag12_A_pct
696,63.0924,17.3617,17.6360,19.2716,66.1382,20.8306,21.1321,12.7297,65.8128,23.4123,23.7108,10.4765,62.2435,30.1263,30.3933,7.3633,56.1755,36.9464,37.1639,6.6606,50.7854,42.5432,42.7210,6.4936,40.7103,53.0845,53.1987,6.0910,,,,,59.1683,14.3758,14.6170,26.2147,59.8273,14.8055,15.0522,25.1205,58.7808,16.0045,16.2426,24.9766,61.8923,19.0123,19.2763,18.8314,50.5705,27.3359,27.5122,21.9174,49.1040,31.0426,31.2088,19.6872,,,,
694,63.1234,17.5082,17.7828,19.0938,66.2051,20.7876,21.0896,12.7053,66.0080,23.4762,23.7764,10.2155,62.3654,30.0195,30.2875,7.3471,56.1676,36.8112,37.0287,6.8038,50.9837,42.5342,42.7133,6.3029,40.8494,53.0189,53.1339,6.0167,,,,,59.0395,14.5068,14.7470,26.2135,59.8559,14.7821,15.0291,25.1151,58.7482,15.9175,16.1553,25.0965,61.8179,19.1742,19.4375,18.7446,50.5923,27.4482,27.6246,21.7831,49.3724,30.9779,31.1459,19.4817,,,,
692,63.3210,17.1856,17.4619,19.2170,66.2598,20.6779,20.9806,12.7597,66.1093,23.3391,23.6404,10.2503,62.5346,29.7402,30.0097,7.4557,56.5106,36.7466,36.9667,6.5227,51.0267,42.3178,42.4973,6.4761,41.0593,52.7942,52.9104,6.0303,,,,,58.8083,14.5264,14.7647,26.4270,59.6796,14.7110,14.9565,25.3639,58.8626,16.0894,16.3283,24.8091,61.8215,19.3108,19.5742,18.6043,50.6956,27.1782,27.3553,21.9491,49.4569,30.7112,30.8798,19.6634,,,,
690,63.5051,17.2988,17.5768,18.9181,66.4361,20.6760,20.9803,12.5836,66.2224,23.2529,23.5552,10.2224,62.5444,29.8249,30.0946,7.3610,56.5640,36.5222,36.7428,6.6932,51.2783,42.1270,42.3083,6.4134,41.3677,52.7333,52.8513,5.7810,,,,,58.9323,14.6303,14.8697,26.1980,59.7615,14.8244,15.0706,25.1679,58.8674,16.0752,16.3141,24.8185,61.7957,19.0793,19.3426,18.8618,50.7502,27.2503,27.4279,21.8219,49.3930,30.6899,30.8581,19.7489,,,,
688,63.5285,17.2683,17.5465,18.9250,66.5014,20.5407,20.8456,12.6530,66.2863,23.1320,23.4350,10.2787,62.7918,29.6620,29.9338,7.2743,56.9000,36.2918,36.5150,6.5850,51.4695,42.1109,42.2935,6.2370,41.3783,52.4830,52.6011,6.0206,,,,,58.7693,14.5554,14.7936,26.4372,59.6419,14.8396,15.0849,25.2732,58.8084,15.9466,16.1850,25.0066,61.7534,19.1582,19.4211,18.8255,50.9174,27.0195,27.1983,21.8844,49.5575,30.4425,30.6118,19.8307,,,,
686,63.5806,17.1201,17.3989,19.0206,66.5384,20.4484,20.7537,12.7080,66.3445,22.9800,23.2835,10.3720,62.6750,29.3996,29.6705,7.6545,56.8139,36.2442,36.4668,6.7193,51.4789,41.8044,41.9872,6.5339,41.5891,52.2703,52.3895,6.0214,,,,,58.6955,14.6595,14.8971,26.4074,59.5891,14.7589,15.0037,25.4072,58.7228,15.9758,16.2136,25.0636,61.8450,19.0971,19.3608,18.7941,50.7734,27.2422,27.4200,21.8066,49.4795,30.3371,30.5059,20.0146,,,,
684,63.7201,17.1595,17.4395,18.8404,66.7263,20.4375,20.7446,12.5291,66.5151,22.9673,23.2724,10.2125,63.0677,29.3011,29.5754,7.3569,57.0120,35.8943,36.1184,6.8696,51.8196,41.7241,41.9093,6.2711,41.8164,52.1695,52.2901,5.8934,,,,,58.6193,14.7874,15.0243,26.3563,59.6479,14.8178,15.0632,25.2889,58.6676,15.9699,16.2072,25.1252,61.8509,19.0981,19.3620,18.7871,51.1204,27.1339,27.3141,21.5655,49.7168,30.3905,30.5610,19.7222,,,,
682,63.8704,17.1084,17.3898,18.7398,66.7215,20.3761,20.6832,12.5953,66.5900,22.8422,23.1481,10.2619,63.0897,29.1835,29.4581,7.4522,57.2356,35.7848,36.0107,6.7537,51.9847,41.5161,41.7025,6.3128,41.9883,52.0263,52.1479,5.8638,,,,,58.6891,14.6713,14.9089,26.4021,59.4585,14.8967,15.1406,25.4010,58.5460,16.0940,16.3304,25.1236,61.9470,18.9484,19.2131,18.8399,51.1193,27.0382,27.2184,21.6623,49.7918,30.1661,30.3372,19.8711,,,,
680,63.9410,16.9661,17.2481,18.8109,66.8664,20.3266,20.6351,12.4985,66.7100,22.7897,23.0968,10.1933,63.2846,29.0283,29.3046,7.4107,57.3125,35.7810,36.0076,6.6799,52.2249,41.4736,41.6617,6.1134,42.1051,51.7261,51.8484,6.0465,,,,,58.3964,14.7414,14.9766,26.6270,59.4925,14.8564,15.1005,25.4069,58.5404,16.0061,16.2425,25.2171,61.8105,18.9252,19.1888,19.0008,51.2642,26.8168,26.9981,21.7376,49.8088,30.3019,30.4730,19.7182,,,,
678,64.0646,17.1103,17.3935,18.5419,66.9333,20.1717,20.4808,12.5859,66.7734,22.7249,23.0326,10.1940,63.3461,28.8906,29.1674,7.4864,57.4661,35.5541,35.7819,6.7520,52.2871,41.1172,41.3058,6.4071,42.1729,51.7874,51.9101,5.9170,,,,,58.4202,14.7170,14.9525,26.6273,59.4340,14.9137,15.1575,25.4085,58.4847,16.0530,16.2890,25.2264,61.7713,18.7333,18.9966,19.2321,51.3520,26.9662,27.1482,21.4999,49.9413,29.9378,30.1099,19.9488,,,,
676,64.1321,16.9692,17.2530,18.6149,67.0170,20.1447,20.4546,12.5284,66.8456,22.6156,22.9239,10.2305,63.4930,28.7929,29.0711,7.4359,57.5598,35.4087,35.6374,6.8028,52.4988,41.0061,41.1963,6.3049,42.4572,51.4302,51.5546,5.9882,,,,,58.4197,14.8530,15.0885,26.4918,59.2598,14.8930,15.1354,25.6048,58.5637,16.0842,16.3209,25.1154,61.6830,18.7876,19.0502,19.2668,51.2463,26.7595,26.9407,21.8130,50.0488,29.9176,30.0904,19.8607,,,,
674,64.2634,16.8815,17.1666,18.5701,67.1049,20.0386,20.3494,12.5457,67.0494,22.4794,22.7897,10.1608,63.5351,28.7808,29.0594,7.4055,57.7395,35.3154,35.5455,6.7150,52.5530,40.9602,41.1508,6.2961,42.5318,51.4534,51.5783,5.8899,,,,,58.1917,14.8313,15.0650,26.7433,59.3149,14.9354,15.1782,25.5069,58.3958,16.0362,16.2716,25.3326,61.7918,18.6716,18.9351,19.2731,51.3921,26.7702,26.9525,21.6553,50.0276,29.7844,29.9571,20.0153,,,,
672,64.3946,16.9516,17.2379,18.3676,67.1962,20.0747,20.3864,12.4173,67.1097,22.4712,22.7821,10.1081,63.6323,28.6592,28.9387,7.4291,57.8894,35.1531,35.3844,6.7262,52.7835,40.7697,40.9620,6.2545,42.8605,51.2286,51.3554,5.7841,,,,,58.2134,14.9633,15.1972,26.5893,59.1633,15.0200,15.2616,25.5751,58.4434,15.9850,16.2208,25.3358,61.6995,18.7607,19.0235,19.2771,51.6689,26.7929,26.9772,21.3540,50.2076,29.6555,29.8295,19.9629,,,,
670,64.4553,16.8731,17.1599,18.3848,67.3566,20.0146,20.3278,12.3156,67.1887,22.4673,22.7790,10.0323,63.7655,28.6482,28.9290,7.3055,58.0320,34.9578,35.1903,6.7777,52.8165,40.5222,40.7148,6.4687,42.8228,51.0091,51.1357,6.0415,,,,,58.0514,14.9202,15.1528,26.7957,59.0571,15.0023,15.2431,25.6997,58.2595,16.1832,16.4176,25.3229,61.6826,18.8261,19.0888,19.2285,51.5431,26.7061,26.8895,21.5674,50.3674,29.5436,29.7188,19.9138,,,,
668,64.6260,16.8029,17.0913,18.2827,67.3727,19.8093,20.1227,12.5046,67.3449,22.2505,22.5637,10.0914,63.9420,28.4592,28.7416,7.3165,58.3026,34.7338,34.9685,6.7289,52.9333,40.3915,40.5850,6.4817,43.2473,50.7959,50.9250,5.8277,,,,,58.0661,14.9223,15.1551,26.7788,59.0913,14.9793,15.2204,25.6883,58.2153,15.9041,16.1381,25.6466,61.5314,18.6149,18.8763,19.5923,51.6697,26.6193,26.8037,21.5266,50.2200,29.5794,29.7535,20.0265,,,,
666,64.6458,16.6321,16.9207,18.4335,67.4613,19.7036,20.0179,12.5208,67.3574,22.1356,22.4490,10.1937,64.0888,28.3392,28.6228,7.2884,58.3842,34.5800,34.8154,6.8004,53.1587,40.1078,40.3029,6.5384,43.1700,50.7426,50.8713,5.9587,,,,,57.8057,14.8739,15.1046,27.0897,58.9748,14.9179,15.1581,25.8671,58.2338,16.0730,16.3072,25.4590,61.6139,18.5577,18.8199,19.5661,51.6928,26.5281,26.7127,21.5945,50.3700,29.3318,29.5071,20.1229,,,,
664,64.8051,16.6353,16.9254,18.2696,67.5498,19.6561,19.9712,12.4790,67.4689,21.9532,22.2676,10.2635,64.1350,28.1138,28.3979,7.4670,58.5085,34.4833,34.7197,6.7718,53.3186,40.0033,40.1997,6.4817,43.4204,50.4534,50.5837,5.9959,,,,,57.7388,14.8717,15.1020,27.1591,58.8551,14.9137,15.1529,25.9919,58.1422,15.9729,16.2065,25.6513,61.5665,18.5554,18.8172,19.6163,51.8369,26.4384,26.6240,21.5391,50.4886,29.2343,29.4104,20.1011,,,,
662,64.9802,16.6453,16.9370,18.0829,67.6682,19.6250,19.9413,12.3904,67.6321,22.0645,22.3805,9.9874,64.4254,28.0815,28.3682,7.2064,58.6599,34.3481,34.5858,6.7543,53.6656,40.0204,40.2193,6.1150,43.5709,50.3925,50.5236,5.9055,,,,,57.8124,14.9474,15.1783,27.0094,58.8902,15.0081,15.2476,25.8621,58.1738,16.1736,16.4074,25.4187,61.5689,18.5590,18.8209,19.6102,52.0001,26.4331,26.6199,21.3800,50.5719,29.2360,29.4127,20.0154,,,,
660,65.0147,16.5674,16.8594,18.1259,67.7053,19.5740,19.8908,12.4039,67.7272,21.9484,22.2654,10.0074,64.5187,27.8720,28.1596,7.3217,58.8272,34.2601,34.4992,6.6736,53.6543,39.7721,39.9710,6.3747,43.8074,50.2013,50.3339,5.8587,,,,,57.6104,15.0726,15.3019,27.0876,58.8243,15.1004,15.3395,25.8362,58.2211,15.9871,16.2213,25.5576,61.6095,18.4938,18.7560,19.6344,52.0734,26.2677,26.4551,21.4715,50.7395,29.0430,29.2209,20.0396,,,,
658,65.1012,16.6399,16.9327,17.9660,67.7866,19.5771,19.8946,12.3187,67.8032,21.7949,22.1126,10.0842,64.5793,27.5942,27.8824,7.5384,58.9545,34.1600,34.4002,6.6453,53.8690,39.6940,39.8946,6.2365,43.8135,49.9672,50.0999,6.0866,,,,,57.6603,15.1181,15.3479,26.9918,58.7205,15.1073,15.3456,25.9339,58.1378,16.1106,16.3442,25.5180,61.3507,18.5198,18.7799,19.8694,52.1660,26.3460,26.5340,21.3000,50.7431,28.9118,29.0897,20.1672,,,,
656,65.1612,16.5430,16.8365,18.0024,67.9633,19.4192,19.7385,12.2983,67.7639,21.6796,21.9970,10.2391,64.5126,27.5025,27.7901,7.6972,58.9812,33.8669,34.1074,6.9115,53.9062,39.4610,39.6618,6.4320,44.1898,49.7804,49.9154,5.8948,,,,,57.3955,15.0042,15.2319,27.3726,58.5447,15.0180,15.2549,26.2003,57.8472,16.1094,16.3407,25.8121,61.4861,18.4163,18.6776,19.8362,52.0923,26.0731,26.2606,21.6471,50.6963,28.7099,28.8876,20.4162,,,,
654,65.3253,16.3863,16.6813,17.9934,67.9904,19.3157,19.6352,12.3743,67.9324,21.6195,21.9385,10.1291,64.8029,27.4078,27.6981,7.4991,59.1093,33.7110,33.9525,6.9382,54.1201,39.1846,39.3871,6.4928,44.2669,49.5968,49.7323,6.0009,,,,,57.3810,15.0233,15.2509,27.3681,58.5205,15.0470,15.2837,26.1958,57.8091,16.0485,16.2795,25.9113,61.4325,18.2806,18.5415,20.0260,52.2244,26.0549,26.2435,21.5321,50.7251,28.6058,28.7837,20.4912,,,,
652,65.4192,16.4371,16.7330,17.8479,68.1034,19.2084,19.5291,12.3675,68.0044,21.4949,21.8147,10.1809,64.8665,27.2261,27.5170,7.6165,59.3832,33.5714,33.8152,6.8016,54.2561,39.0668,39.2703,6.4736,44.3705,49.5058,49.6419,5.9876,,,,,57.2882,15.1205,15.3474,27.3644,58.4524,15.0507,15.2869,26.2607,57.8782,16.1073,16.3389,25.7829,61.3621,18.4179,18.6782,19.9596,52.3638,25.9525,26.1421,21.4942,50.9772,28.5125,28.6922,20.3306,,,,
650,65.5153,16.3313,16.6281,17.8566,68.2095,19.1260,19.4477,12.3427,68.1271,21.4326,21.7536,10.1193,64.9687,27.2182,27.5101,7.5212,59.3850,33.4539,33.6978,6.9172,54.3591,38.8385,39.0428,6.5981,44.5894,49.1712,49.3087,6.1019,,,,,57.3699,15.0705,15.2981,27.3320,58.3607,15.1175,15.3530,26.2863,57.8414,16.0601,16.2914,25.8671,61.3492,18.3912,18.6515,19.9994,52.3168,25.9774,26.1667,21.5165,50.9091,28.4203,28.5995,20.4914,,,,
648,65.5312,16.3262,16.6232,17.8455,68.2899,19.1728,19.4954,12.2148,68.2436,21.3642,21.6864,10.0701,65.1103,27.0294,27.3226,7.5671,59.6153,33.0978,33.3436,7.0411,54.6763,38.7171,38.9239,6.3998,44.7782,49.0860,49.2247,5.9971,,,,,57.2666,15.1479,15.3747,27.3588,58.2745,15.1591,15.3940,26.3315,57.8873,16.0682,16.3000,25.8127,61.2749,18.3918,18.6514,20.0737,52.7040,25.9619,26.1540,21.1420,51.0061,28.3904,28.5703,20.4236,,,,
646,65.7748,16.2927,16.5920,17.6332,68.3626,19.0696,19.3929,12.2445,68.3002,21.3591,21.6818,10.0180,65.2036,27.0723,27.3664,7.4300,59.8646,33.0872,33.3351,6.8003,54.6201,38.5633,38.7696,6.6103,44.8187,48.8784,49.0174,6.1639,,,,,57.0546,15.2386,15.4638,27.4816,58.1837,15.1650,15.3992,26.4171,57.7453,16.1447,16.3754,25.8794,61.2336,18.3033,18.5627,20.2037,52.6489,25.8119,26.0036,21.3475,51.1421,28.2687,28.4496,20.4082,,,,
644,65.8090,16.2166,16.5163,17.6747,68.4012,18.9646,19.2883,12.3104,68.4643,21.1789,21.5032,10.0326,65.4662,26.8007,27.0973,7.4365,59.8828,32.9185,33.1666,6.9506,54.9683,38.3504,38.5594,6.4722,45.0572,48.7556,48.8961,6.0467,,,,,57.0217,15.2645,15.4895,27.4888,58.0857,15.2586,15.4921,26.4223,57.6519,16.1255,16.3555,25.9926,61.1512,18.2630,18.5217,20.3271,52.7865,25.7439,25.9367,21.2768,51.2043,28.2308,28.4122,20.3836,,,,
642,65.9669,16.1489,16.4501,17.5830,68.5860,18.9142,19.2397,12.1742,68.4436,21.0806,21.4047,10.1517,65.4867,26.5872,26.8839,7.6294,60.1400,32.9001,33.1503,6.7097,55.0031,38.2645,38.4739,6.5230,45.3004,48.4741,48.6161,6.0835,,,,,56.9514,15.3298,15.5542,27.4944,58.0486,15.2379,15.4711,26.4802,57.4690,16.2165,16.4451,26.0860,61.2818,18.2508,18.5107,20.2075,52.9138,25.7712,25.9649,21.1213,51.3215,28.0874,28.2696,20.4089,,,,
640,66.0721,16.1949,16.4970,17.4309,68.5992,18.8943,19.2200,12.1808,68.6151,21.0049,21.3307,10.0542,65.5033,26.5211,26.8181,7.6787,60.2870,32.6057,32.8572,6.8557,55.2465,37.9798,38.1910,6.5624,45.4431,48.3017,48.4447,6.1123,,,,,56.8390,15.3583,15.5819,27.5791,57.9860,15.2570,15.4897,26.5243,57.5361,16.1658,16.3949,26.0690,61.2030,18.2106,18.4699,20.3271,53.0495,25.6854,25.8802,21.0703,51.3871,27.9510,28.1337,20.4791,,,,
638,66.1933,16.1435,16.4468,17.3599,68.7536,18.7992,19.1264,12.1200,68.7614,20.8902,21.2175,10.0211,65.7543,26.5149,26.8142,7.4314,60.3456,32.6329,32.8850,6.7694,55.3738,37.8208,38.0331,6.5932,45.6891,48.2085,48.3530,5.9580,,,,,56.7281,15.3232,15.5459,27.7260,57.9924,15.3003,15.5331,26.4745,57.4798,16.3242,16.5529,25.9673,61.0348,18.1236,18.3815,20.5838,53.1293,25.5321,25.7275,21.1433,51.2952,27.9226,28.1047,20.6001,,,,
636,66.3278,16.0124,16.3170,17.3552,68.7970,18.7137,19.0414,12.1616,68.8610,20.8713,21.1997,9.9394,65.9311,26.4524,26.7534,7.3155,60.5636,32.3228,32.5768,6.8597,55.5755,37.7474,37.9613,6.4632,45.8865,47.9855,48.1312,5.9823,,,,,56.6526,15.4136,15.6358,27.7116,57.7793,15.2770,15.5081,26.7126,57.3991,16.1649,16.3930,26.2079,60.9881,18.2123,18.4699,20.5420,53.2823,25.4638,25.6604,21.0574,51.4717,27.6928,27.8762,20.6521,,,,
634,66.4265,16.0461,16.3517,17.2218,68.9084,18.6159,18.9447,12.1469,68.8977,20.6690,20.9978,10.1045,66.0218,26.1830,26.4849,7.4933,60.8088,32.1392,32.3953,6.7959,55.6899,37.4467,37.6614,6.6487,45.8749,47.8401,47.9859,6.1392,,,,,56.7104,15.4826,15.7053,27.5843,57.6858,15.3088,15.5393,26.7749,57.3663,16.2354,16.4633,26.1704,60.9754,18.1069,18.3644,20.6603,53.4486,25.4888,25.6867,20.8648,51.4793,27.6580,27.8415,20.6792,,,,
632,66.5172,15.9259,16.2324,17.2504,68.9709,18.5193,18.8487,12.1804,69.0233,20.6494,20.9793,9.9974,66.1213,25.9962,26.2990,7.5797,60.7158,32.0597,32.3150,6.9691,55.8821,37.2783,37.4946,6.6234,46.2018,47.5438,47.6917,6.1066,,,,,56.6112,15.4065,15.6285,27.7603,57.6561,15.3939,15.6241,26.7198,57.3567,16.2476,16.4754,26.1679,60.9739,18.1259,18.3834,20.6426,53.4042,25.3791,25.5766,21.0191,51.6991,27.5451,27.7302,20.5707,,,,
630,66.5984,15.8132,16.1204,17.2812,69.0038,18.4584,18.7882,12.2080,69.1080,20.5211,20.8519,10.0401,66.2173,25.9143,26.2180,7.5646,60.8898,31.9286,32.1854,6.9248,56.0224,37.1507,37.3681,6.6095,46.2332,47.3552,47.5033,6.2635,,,,,56.4905,15.5056,15.7266,27.7829,57.5182,15.3867,15.6158,26.8660,57.3037,16.1829,16.4104,26.2859,60.9533,18.0544,18.3117,20.7350,53.6335,25.2754,25.4746,20.8919,51.7542,27.4519,27.6375,20.6083,,,,
628,66.7924,15.8941,16.2032,17.0044,69.1396,18.3939,18.7252,12.1353,69.1679,20.4315,20.7630,10.0691,66.3369,25.7420,26.0469,7.6162,61.1618,31.7438,32.0030,6.8352,56.1926,37.1346,37.3534,6.4541,46.5323,47.2652,47.4152,6.0525,,,,,56.4288,15.4986,15.7192,27.8520,57.4844,15.3951,15.6241,26.8915,57.1006,16.3169,16.5428,26.3566,60.8067,18.1122,18.3684,20.8248,53.6944,25.2744,25.4742,20.8314,51.7646,27.3743,27.5600,20.6754,,,,
626,66.8188,15.8703,16.1797,17.0015,69.3563,18.2644,18.5977,12.0459,69.3427,20.3946,20.7279,9.9295,66.3988,25.6028,25.9083,7.6929,61.3171,31.5389,31.7995,6.8835,56.4287,36.8267,37.0474,6.5239,46.6901,47.0359,47.1870,6.1229,,,,,56.2854,15.5384,15.7579,27.9567,57.3826,15.5040,15.7322,26.8852,57.1068,16.2000,16.4260,26.4671,60.7434,18.0620,18.3177,20.9389,54.0061,25.1011,25.3032,20.6906,51.8913,27.3195,27.5061,20.6026,,,,
624,67.0772,15.7033,16.0152,16.9076,69.3964,18.3117,18.6455,11.9581,69.4506,20.3547,20.6891,9.8603,66.6357,25.5507,25.8585,7.5059,61.4962,31.5230,31.7851,6.7186,56.5888,36.6338,36.8558,6.5554,46.8525,46.9222,47.0743,6.0732,,,,,56.3091,15.6554,15.8752,27.8157,57.4095,15.5558,15.7843,26.8062,57.0376,16.2679,16.4934,26.4690,60.8242,18.0682,18.3246,20.8512,54.0319,25.0493,25.2517,20.7164,51.9506,27.0942,27.2813,20.7682,,,,
622,67.0479,15.7619,16.0736,16.8785,69.4851,18.2727,18.6074,11.9075,69.4974,20.2539,20.5887,9.9139,66.6498,25.2814,25.5893,7.7609,61.6129,31.1603,31.4235,6.9636,56.7655,36.4268,36.6502,6.5843,47.0503,46.5645,46.7180,6.2317,,,,,56.1295,15.6946,15.9130,27.9575,57.2343,15.5734,15.8005,26.9652,56.9459,16.3342,16.5591,26.4951,60.7731,17.9944,18.2505,20.9764,54.0962,24.9663,25.1692,20.7346,51.9730,27.0490,27.2362,20.7908,,,,
620,67.2237,15.6793,15.9927,16.7837,69.5907,18.1605,18.4963,11.9130,69.6950,20.1436,20.4804,9.8246,66.7917,25.2579,25.5672,7.6411,61.6129,31.2762,31.5394,6.8477,56.9147,36.2823,36.5069,6.5784,47.3107,46.5210,46.6762,6.0131,,,,,56.1537,15.7098,15.9284,27.9179,57.1660,15.6338,15.8604,26.9737,57.0546,16.3416,16.5673,26.3781,60.6473,17.9944,18.2494,21.1033,54.2418,24.9080,25.1120,20.6462,52.1318,26.9314,27.1199,20.7484,,,,
618,67.3421,15.6313,15.9458,16.7121,69.6728,18.0590,18.3957,11.9315,69.7124,20.0601,20.3971,9.8905,66.8701,25.1015,25.4116,7.7183,61.9171,30.9427,31.2086,6.8743,56.9934,36.1409,36.3662,6.6404,47.4092,46.2735,46.4294,6.1614,,,,,56.0693,15.6941,15.9121,28.0186,57.0979,15.6061,15.8322,27.0699,56.8195,16.1576,16.3815,26.7991,60.7472,17.8972,18.1531,21.0997,54.4481,24.7714,24.9770,20.5749,52.1595,26.8513,27.0400,20.8005,,,,
616,67.4006,15.5342,15.8493,16.7501,69.7301,18.0427,18.3800,11.8900,69.8092,19.9695,20.3076,9.8832,66.9754,25.0083,25.3195,7.7051,61.8887,30.8425,31.1082,7.0030,57.2260,35.8544,36.0815,6.6924,47.5955,46.0693,46.2264,6.1781,,,,,56.0615,15.6882,15.9062,28.0324,56.9937,15.6703,15.8956,27.1107,56.7267,16.4538,16.6770,26.5962,60.5574,17.9077,18.1621,21.2806,54.3377,24.8058,25.0106,20.6517,52.2596,26.6795,26.8690,20.8714,,,,
614,67.6236,15.5104,15.8276,16.5487,69.8771,17.9244,18.2632,11.8597,69.9330,19.8451,20.1844,9.8826,67.1529,24.9410,25.2538,7.5933,62.1111,30.7025,30.9702,6.9187,57.4424,35.7747,36.0037,6.5540,47.8294,45.8732,46.0320,6.1386,,,,,55.9230,15.8124,16.0293,28.0476,56.9486,15.6646,15.8896,27.1617,56.7355,16.4292,16.6525,26.6119,60.5707,17.8688,18.1233,21.3060,54.5517,24.5295,24.7359,20.7123,52.1941,26.6323,26.8213,20.9846,,,,
612,67.7255,15.4814,15.7997,16.4748,69.9873,17.8416,18.1815,11.8312,70.0343,19.6861,20.0265,9.9393,67.3824,24.7820,25.0971,7.5205,62.3683,30.3181,30.5880,7.0437,57.5489,35.5759,35.8057,6.6454,47.9197,45.7040,45.8634,6.2170,,,,,55.8658,15.7579,15.9745,28.1597,56.7923,15.6846,15.9084,27.2993,56.7612,16.4405,16.6641,26.5747,60.5362,17.8333,18.0876,21.3762,54.6983,24.5449,24.7525,20.5492,52.3699,26.5680,26.7583,20.8718,,,,
610,67.7721,15.3239,15.6427,16.5852,70.0455,17.8097,18.1503,11.8042,70.1294,19.6500,19.9913,9.8793,67.3643,24.6530,24.9679,7.6678,62.4295,30.3616,30.6321,6.9385,57.7572,35.3746,35.6062,6.6367,48.1626,45.4895,45.6505,6.1868,,,,,55.9092,15.8785,16.0954,27.9953,56.8232,15.6988,15.9229,27.2539,56.6495,16.5011,16.7239,26.6266,60.5718,17.8133,18.0680,21.3602,54.8053,24.4651,24.6736,20.5211,52.4290,26.4705,26.6613,20.9097,,,,
608,67.9388,15.2480,15.5685,16.4927,70.2022,17.7446,18.0868,11.7110,70.2356,19.6074,19.9498,9.8146,67.5521,24.5711,24.8879,7.5600,62.7346,30.1052,30.3784,6.8869,57.9079,35.1375,35.3703,6.7218,48.3263,45.3348,45.4969,6.1768,,,,,55.8073,15.8090,16.0252,28.1675,56.6614,15.7966,16.0195,27.3191,56.5554,16.5153,16.7373,26.7073,60.4916,17.7914,18.0454,21.4630,54.9677,24.3255,24.5353,20.4970,52.4802,26.2710,26.4622,21.0576,,,,
606,68.0356,15.3640,15.6854,16.2790,70.2408,17.7528,18.0954,11.6638,70.3590,19.5948,19.9386,9.7025,67.7027,24.3248,24.6431,7.6542,62.8954,30.0160,30.2907,6.8139,58.0897,35.0969,35.3313,6.5790,48.6366,45.2301,45.3943,5.9690,,,,,55.7245,15.9549,16.1705,28.1050,56.6211,15.8562,16.0789,27.3001,56.4879,16.5739,16.7955,26.7166,60.3731,17.8775,18.1306,21.4963,55.0762,24.3503,24.5609,20.3630,52.5915,26.3419,26.5339,20.8746,,,,
604,68.1710,15.2839,15.6067,16.2223,70.3384,17.5723,17.9159,11.7457,70.4437,19.3987,19.7433,9.8130,67.7601,24.2058,24.5247,7.7153,62.9325,29.8094,30.0845,6.9830,58.2960,34.9008,35.1369,6.5671,48.8136,44.8480,45.0135,6.1729,,,,,55.8859,15.9273,16.1442,27.9699,56.4948,15.8524,16.0741,27.4312,56.4874,16.6187,16.8404,26.6722,60.3350,17.9040,18.1568,21.5081,55.1699,24.2733,24.4847,20.3454,52.5045,26.2285,26.4200,21.0755,,,,
